Comment,Designator,Footprint,LCSC Part #
,JP1,Adafruit 2.7in Sharp Memory Display-import-fps:1X09_ROUND_70,C2932701
,U$32,Adafruit 2.7in Sharp Memory Display-import-fps:ADAFRUIT_TEXT_20MM,
,U$29,Adafruit 2.7in Sharp Memory Display-import-fps:PCBFEAT-REV-040,
0.1µF,C1,Adafruit 2.7in Sharp Memory Display-import-fps:0603-NO,C14663
10K,"R1,R2,R3",Adafruit 2.7in Sharp Memory Display-import-fps:0603-NO,C98220
10uF,"C6,C7",Adafruit 2.7in Sharp Memory Display-import-fps:0805-NO,
10µF,"C4,C5",Adafruit 2.7in Sharp Memory Display-import-fps:0805-NO,
1uF,C8,Adafruit 2.7in Sharp Memory Display-import-fps:0805-NO,
1µF,C3,Adafruit 2.7in Sharp Memory Display-import-fps:0805-NO,
1µF,C2,Adafruit 2.7in Sharp Memory Display-import-fps:0805_10MGAP,
74HC4050D,U1,Adafruit 2.7in Sharp Memory Display-import-fps:SOIC16,
AP2112K-3.3,U2,Adafruit 2.7in Sharp Memory Display-import-fps:SOT23-5,
AP3602,IC2,Adafruit 2.7in Sharp Memory Display-import-fps:SOT23-6,
FERRITE,"FB1,FB2",Adafruit 2.7in Sharp Memory Display-import-fps:_0805,
LS013B4DN04,IC1,Adafruit 2.7in Sharp Memory Display-import-fps:SHARP_2.7IN,
