Designator,Mid X,Mid Y,Rotation,Layer
C1,27.2760,-26.3525,90.00,Top
C2,30.7340,-29.4985,0.00,Top
C3,30.9590,-26.3525,90.00,Top
C4,38.0730,-6.8545,180.00,Top
C5,37.9910,-14.0135,180.00,Top
C6,42.5450,-14.0335,0.00,Top
C7,45.5930,-13.0175,-90.00,Top
C8,42.7990,-6.7945,180.00,Top
FB1,29.0540,-26.3525,-90.00,Top
FB2,32.9910,-26.3525,-90.00,Top
IC1,28.8290,-35.4965,0.00,Top
IC2,42.7990,-10.4775,0.00,Top
JP1,28.8290,5.6515,180.00,Top
R1,26.7680,-15.4305,90.00,Top
R2,24.2860,-15.4305,-90.00,Top
R3,30.5090,-15.3035,90.00,Top
U1,28.6730,-9.3345,180.00,Top
U2,38.0330,-10.5045,180.00,Top
U$29,29.0830,-20.6375,0.00,Top
U$32,-0.6350,-18.0975,0.00,Top
