Comment,Designator,Footprint,LCSC Part #
,JP2,Gamepad Seesaw QT rev A-import-fps:1X06_ROUND,C37208
,"U$9,U$11",Gamepad Seesaw QT rev A-import-fps:ADAFRUIT_5MM,
,U$7,Gamepad Seesaw QT rev A-import-fps:PCBFEAT-REV-040,
,PLABEL0,Gamepad Seesaw QT rev A-import-fps:PLABEL0,
,PLABEL1,Gamepad Seesaw QT rev A-import-fps:PLABEL1,
,PLABEL10,Gamepad Seesaw QT rev A-import-fps:PLABEL10,
,PLABEL11,Gamepad Seesaw QT rev A-import-fps:PLABEL11,
,PLABEL12,Gamepad Seesaw QT rev A-import-fps:PLABEL12,
,PLABEL13,Gamepad Seesaw QT rev A-import-fps:PLABEL13,
,PLABEL14,Gamepad Seesaw QT rev A-import-fps:PLABEL14,
,PLABEL15,Gamepad Seesaw QT rev A-import-fps:PLABEL15,
,PLABEL16,Gamepad Seesaw QT rev A-import-fps:PLABEL16,
,PLABEL17,Gamepad Seesaw QT rev A-import-fps:PLABEL17,
,PLABEL2,Gamepad Seesaw QT rev A-import-fps:PLABEL2,
,PLABEL3,Gamepad Seesaw QT rev A-import-fps:PLABEL3,
,PLABEL4,Gamepad Seesaw QT rev A-import-fps:PLABEL4,
,PLABEL5,Gamepad Seesaw QT rev A-import-fps:PLABEL5,
,PLABEL6,Gamepad Seesaw QT rev A-import-fps:PLABEL6,
,PLABEL7,Gamepad Seesaw QT rev A-import-fps:PLABEL7,
,PLABEL8,Gamepad Seesaw QT rev A-import-fps:PLABEL8,
,PLABEL9,Gamepad Seesaw QT rev A-import-fps:PLABEL9,
,U$12,Gamepad Seesaw QT rev A-import-fps:SEESAW_LOGO,
,U$5,Gamepad Seesaw QT rev A-import-fps:STEMMAQT,
0.1uF,C5,Gamepad Seesaw QT rev A-import-fps:0603-NO,C14663
10K Pack,"R1,R6",Gamepad Seesaw QT rev A-import-fps:RESPACK_4X0603,C98220
10uF,C1,Gamepad Seesaw QT rev A-import-fps:0805-NO,
ATTINY8X6_QFN,X1,Gamepad Seesaw QT rev A-import-fps:QFN20_3MM,
GREEN,D3,Gamepad Seesaw QT rev A-import-fps:CHIPLED_0603_NOOUTLINE,
JOYSTICK_ANALOG_XY,JOY2,Gamepad Seesaw QT rev A-import-fps:JOYSTICK_ANALOG_MINITHM,
KMR2,"SW6,SW7",Gamepad Seesaw QT rev A-import-fps:BTN_RKB2_4.6X2.8,
Red,D4,Gamepad Seesaw QT rev A-import-fps:CHIPLED_0603_NOOUTLINE,
SJ_BUTTON,"SW1,SW2,SW3,SW4",Gamepad Seesaw QT rev A-import-fps:PUSHBUTTON_SMD_SJ,
STEMMA_I2C_QT,CONN3,Gamepad Seesaw QT rev A-import-fps:JST_SH4,C160404
