Comment,Designator,Footprint,LCSC Part #
0.1uF,"C103,C110,C111,C112,C113,C114,C115,C116,C117,C118,C121,C301,C302,C303,C304,C305,C306,C307,C308,C309,C310,C311,C312,C313,C314,C315,C316,C403,C406,C414,C415,C416,C501,C502,C503,C506,C508,C510,C602,C605,C701,C702,C703,C704,C705,C706,C707,C708,C710,C712,C713,C714,C715,C716,C717,C718,C719,C720",Capacitor_SMD:C_0402_1005Metric,C60474
0R2,R601,Resistor_SMD:R_2512_6332Metric_Pad1.40x3.35mm_HandSolder,
1.5A,L201,Inductor_SMD:L_0805_2012Metric,C275464
100K,"R319,R401,R412",Resistor_SMD:R_0402_1005Metric,C25530
100K,"RN303,RN308,RN317,RN318",Resistor_SMD:R_Array_Convex_4x0402,
102K,R403,Resistor_SMD:R_0402_1005Metric,
10K,"R301,R313,R402,R406,R407,R410,R414,R415,R501,R606,R609,R610,R611,R613",Resistor_SMD:R_0402_1005Metric,C2906861
10K,"RN311,RN312",Resistor_SMD:R_Array_Convex_4x0402,
120pF,C408,Capacitor_SMD:C_0402_1005Metric,
12Mhz,Y101,Crystal:Crystal_SMD_3225-4Pin_3.2x2.5mm,
133K,R404,Resistor_SMD:R_0402_1005Metric,
15pF,"C105,C106",Capacitor_SMD:C_0402_1005Metric,C106997
1K,"R101,R502,R602,R603",Resistor_SMD:R_0402_1005Metric,C2906864
1M,"RN302,RN304,RN307,RN310",Resistor_SMD:R_Array_Convex_4x0402,
1N4148WT,"D401,D601,D602,D603",Diode_SMD:D_SOD-523,C232841
2.2uF,"C104,C107,C108,C109,C405,C413,C504,C507,C509,C601",Capacitor_SMD:C_0402_1005Metric,C12530
200R,"R103,R208,R608,R612",Resistor_SMD:R_0402_1005Metric,C25087
22R,"R202,R203",Resistor_SMD:R_0402_1005Metric,C114765
330R,"RN301,RN305,RN306,RN309",Resistor_SMD:R_Array_Convex_4x0402,
33K,"R405,R408,R409,R604,R605",Resistor_SMD:R_0402_1005Metric,C2909350
33R,R209,Resistor_SMD:R_0805_2012Metric,
4.7uF,"C201,C202,C401,C402,C404,C407",Capacitor_SMD:C_0402_1005Metric,C368809
4P_button_sw,SW102,dp-switch:GT-TC026X-HXXX-LX,
5.1K,"R201,R204",Resistor_SMD:R_0402_1005Metric,C25905
510R,"R316,R320",Resistor_SMD:R_0402_1005Metric,
510R,"RN315,RN400,RN401,RN402",Resistor_SMD:R_Array_Convex_4x0402,
AIP74HC595TA,"U501,U502",Package_SO:TSSOP-16_4.4x5mm_P0.65mm,C5121351
AIP74HCT245TA,U503,Package_SO:TSSOP-20_4.4x6.5mm_P0.65mm,C5354847
AiP74LVC1T45GC363.TR,"U301,U302,U303,U304,U305,U306,U307,U308",Package_TO_SOT_SMD:SOT-363_SC-70-6,C5162250
AP2127,U403,Package_TO_SOT_SMD:SOT-23-5,C156285
BAS40T-05,"D500,D501,D502,D503,D504",Package_TO_SOT_SMD:SOT-523,
BCM857,Q401,Package_TO_SOT_SMD:SOT-363_SC-70-6,C105896
CD4067,U402,Package_SO:TSSOP-24_4.4x7.8mm_P0.65mm,
Conn_01x03,J201,Connector_PinSocket_2.54mm:PinSocket_1x03_P2.54mm_Vertical,C2932670
Conn_01x09,J302,Connector_JST:JST_SH_SM09B-SRSS-TB_1x09-1MP_P1.00mm_Horizontal,C160408
Conn_01x10,J301,Connector_PinHeader_2.54mm:PinHeader_1x10_P2.54mm_Vertical,
LMV321,"U404,U506,U603",Package_TO_SOT_SMD:SOT-23-5,C362273
LMV321A,U601,Package_TO_SOT_SMD:SOT-23-5,C431318
LMV324,"U504,U505",Package_SO:TSSOP-14_4.4x5mm_P0.65mm,C398929
LMV331,U602,Package_TO_SOT_SMD:SOT-23-5,C34731
ME6211A33PG-N,U401,Package_TO_SOT_SMD:SOT-89-3,C236673
MMBT7002K,Q202,Package_TO_SOT_SMD:SOT-23,C2879714
MMDT3906,Q601,Package_TO_SOT_SMD:SOT-363_SC-70-6,C2836075
MT29F1G01ABAFDWB,U105,dp-memory:U-PDFN-8,C2905686
RP2040,U103,RP_Silicon:RP2040-QFN-56,C2040
SI2301,"Q300,Q301,Q302,Q303,Q304,Q305,Q306,Q307,Q402,Q602",Package_TO_SOT_SMD:SOT-523,
SK6812-mini-e,"LED702,LED703,LED705,LED706,LED710,LED713,LED714,LED715,LED718,LED719",dp-LED:SK6812-mini-e,C5149201
SK6812-side-a_b,"LED701,LED704,LED707,LED708,LED712,LED716,LED717,LED720",dp-LED:SK6812-side-a_b,C5378721
SW_SPST,SW101,Button_Switch_SMD:SW_SPST_PTS810,
TFT_20_QT200H1201,LCD201,dp-lcd:TFT_20_QT200H1201,
TYPE-C-31-M-12,J202,usb-c:HRO_TYPE-C-31-M-12,C165948
W25Q128JVSIQ,U102,Package_SO:SOP-8_5.28x5.23mm_P1.27mm,C97521
