Comment,Designator,Footprint,LCSC Part #
,JP3,Adafruit Feather ESP32-S2-import-fps:1X12_ROUND,C7501588
,JP1,Adafruit Feather ESP32-S2-import-fps:1X16_ROUND,C7501270
,U$15,Adafruit Feather ESP32-S2-import-fps:FEATHERLOGO_MED,
,U$14,Adafruit Feather ESP32-S2-import-fps:PCBFEAT-REV-040,
,U$53,Adafruit Feather ESP32-S2-import-fps:STEMMAQT,
,TP1,Adafruit Feather ESP32-S2-import-fps:TESTPOINT_ROUND_1.5MM_NO,
100K,"R7,R12",Adafruit Feather ESP32-S2-import-fps:0603-NO,C25803
100k,R9,Adafruit Feather ESP32-S2-import-fps:0603-NO,C25803
10uF,"C1,C2,C7,C9",Adafruit Feather ESP32-S2-import-fps:0805-NO,
10µF,"C3,C6,C8",Adafruit Feather ESP32-S2-import-fps:0805-NO,
1Meg,R17,Adafruit Feather ESP32-S2-import-fps:0603-NO,C2907003
1uF,"C4,C5,C10,C11",Adafruit Feather ESP32-S2-import-fps:0603-NO,C5673
5.1K,"R1,R2,R3,R4,R5,R6,R8,R10",Adafruit Feather ESP32-S2-import-fps:0603-NO,C23186
AP2112/RT9080-3.3,U2,Adafruit Feather ESP32-S2-import-fps:SOT23-5,
BME280,U4,Adafruit Feather ESP32-S2-import-fps:BME280,
DMG3415U,"Q1,Q3",Adafruit Feather ESP32-S2-import-fps:SOT23-R,
ESP32-S2-MODULE_MINI,U1,Adafruit Feather ESP32-S2-import-fps:QFN60_ESP32-S2-MINI-1_EXP,
FIDUCIAL_1MM,"U$34,U$35",Adafruit Feather ESP32-S2-import-fps:FIDUCIAL_1MM,
JST SH,CONN1,Adafruit Feather ESP32-S2-import-fps:JST_SH4_RA,
JSTPH,X1,Adafruit Feather ESP32-S2-import-fps:JSTPH2_BATT,
KMR2,"SW1,SW2",Adafruit Feather ESP32-S2-import-fps:BTN_KMR2_4.6X2.8,
LC709203F/MH,IC1,Adafruit Feather ESP32-S2-import-fps:WLCSP9,
MBR540,D4,Adafruit Feather ESP32-S2-import-fps:SOD-123,
MCP73831T-2ACI/OT,U3,Adafruit Feather ESP32-S2-import-fps:SOT23-5,
ORANGE,CHG0,Adafruit Feather ESP32-S2-import-fps:CHIPLED_0603_NOOUTLINE,
RED,D3,Adafruit Feather ESP32-S2-import-fps:CHIPLED_0603_NOOUTLINE,
USB C,X3,Adafruit Feather ESP32-S2-import-fps:USB_C_CUSB31-CFM2AX-01-X,
WS2812B_SK6805_1515,LED1,Adafruit Feather ESP32-S2-import-fps:SK6805_1515,
