Comment,Designator,Footprint,LCSC Part #
,JP1,Adafruit OLED 128x32 Mono-import-fps:1X08_ROUND_76,C492421
,U$10,Adafruit OLED 128x32 Mono-import-fps:ADAFRUIT200MIL,
,U2,Adafruit OLED 128x32 Mono-import-fps:SOT23-5,
0.1uF,C8,Adafruit OLED 128x32 Mono-import-fps:0805,
1.0uF,"C1,C2,C3,C4",Adafruit OLED 128x32 Mono-import-fps:0805,
2.2uF,"C5,C6,C7",Adafruit OLED 128x32 Mono-import-fps:0805,
390K,R1,Adafruit OLED 128x32 Mono-import-fps:0805,C17656
74HC4050D,U1,Adafruit OLED 128x32 Mono-import-fps:SOIC16,
FIDUCIAL,"U$6,U$7",Adafruit OLED 128x32 Mono-import-fps:FIDUCIAL_1MM,
UG-2832HSWEG04,LCD1,Adafruit OLED 128x32 Mono-import-fps:UG-2832HSWEG04_WRAPAROUND,
