Designator,Comment,Footprint,OOMP ID,Reason
B1,1.8-5V,Adafruit PowerBoost 1000 Basic-import-fps:JSTPH2,,No verified LCSC part number
C1,10uF,Adafruit PowerBoost 1000 Basic-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C2,2.2uF,Adafruit PowerBoost 1000 Basic-import-fps:0805-NO,,No verified LCSC part number
C3,100uF,Adafruit PowerBoost 1000 Basic-import-fps:C1210,,No verified LCSC part number
C4,0.1uF,Adafruit PowerBoost 1000 Basic-import-fps:0805-NO,,No verified LCSC part number
C6,100uF,Adafruit PowerBoost 1000 Basic-import-fps:C1210,,No verified LCSC part number
CN1,USBA_FEMALE,Adafruit PowerBoost 1000 Basic-import-fps:USB_HOST-PTH,,No verified LCSC part number
L1,6.8uH,Adafruit PowerBoost 1000 Basic-import-fps:INDUCTOR_8X8MM,,No verified LCSC part number
LED1,RED,Adafruit PowerBoost 1000 Basic-import-fps:CHIPLED_0805_NOOUTLINE,electronic_led_0805_red,No verified LCSC part number
LED2,GREEN,Adafruit PowerBoost 1000 Basic-import-fps:CHIPLED_0805_NOOUTLINE,electronic_led_0805_green,No verified LCSC part number
R1,1.87M,Adafruit PowerBoost 1000 Basic-import-fps:_0805MP,,No verified LCSC part number
R2,340K,Adafruit PowerBoost 1000 Basic-import-fps:_0805MP,,No verified LCSC part number
R3,1.87M,Adafruit PowerBoost 1000 Basic-import-fps:_0805MP,,No verified LCSC part number
R4,200K,Adafruit PowerBoost 1000 Basic-import-fps:0805-NO,electronic_resistor_0805_200000_ohm,No verified LCSC part number
R9,43K 1%,Adafruit PowerBoost 1000 Basic-import-fps:0805-NO,,No verified LCSC part number
R10,49.9K 1%,Adafruit PowerBoost 1000 Basic-import-fps:0805-NO,,No verified LCSC part number
R12,49.9K 1%,Adafruit PowerBoost 1000 Basic-import-fps:0805-NO,,No verified LCSC part number
R13,200K,Adafruit PowerBoost 1000 Basic-import-fps:0805-NO,electronic_resistor_0805_200000_ohm,No verified LCSC part number
T1,MMUN2133LT1G,Adafruit PowerBoost 1000 Basic-import-fps:SC59-BEC,,No verified LCSC part number
U1,TPS61030RSAR,Adafruit PowerBoost 1000 Basic-import-fps:PVQFN-16,,No verified LCSC part number
U$12,,Adafruit PowerBoost 1000 Basic-import-fps:SYMBOL_MINUS,,No verified LCSC part number
U$13,,Adafruit PowerBoost 1000 Basic-import-fps:SYMBOL_PLUS,,No verified LCSC part number
U$25,,Adafruit PowerBoost 1000 Basic-import-fps:SYMBOL_PLUS,,No verified LCSC part number
U$26,,Adafruit PowerBoost 1000 Basic-import-fps:SYMBOL_MINUS,,No verified LCSC part number
U$28,,Adafruit PowerBoost 1000 Basic-import-fps:ADAFRUIT_5MM,,No verified LCSC part number
U$33,,Adafruit PowerBoost 1000 Basic-import-fps:ADAFRUIT_5MM,,No verified LCSC part number
X1,,Adafruit PowerBoost 1000 Basic-import-fps:TERMBLOCK_1X2-3.5MM,,No verified LCSC part number
X2,3.5mm,Adafruit PowerBoost 1000 Basic-import-fps:TERMBLOCK_1X2-3.5MM,,No verified LCSC part number
