Designator,Mid X,Mid Y,Rotation,Layer
C1,27.9080,20.8780,90.00,Bottom
C2,23.6620,14.6360,0.00,Bottom
C3,3.1140,6.6200,180.00,Bottom
C4,3.1140,8.7470,0.00,Bottom
C5,29.4400,11.5260,-90.00,Bottom
C6,2.9820,11.2790,180.00,Bottom
C7,2.9820,13.4380,180.00,Bottom
C8,27.1540,11.5260,-90.00,Bottom
D1,20.2960,21.7020,-90.00,Bottom
D2,17.7560,21.7020,-90.00,Bottom
D3,15.2160,21.7020,-90.00,Bottom
JP1,19.0000,25.4300,0.00,Top
Q1,3.1980,16.2320,90.00,Bottom
Q2,3.1580,21.0900,90.00,Bottom
R2,16.0980,10.6600,180.00,Bottom
R3,24.6140,11.5260,-90.00,Bottom
R4,20.3530,15.6450,-90.00,Bottom
R5,17.7490,15.6450,-90.00,Bottom
R6,15.2410,15.6450,-90.00,Bottom
R11,9.5330,14.3580,90.00,Bottom
R12,7.3420,21.4480,-90.00,Bottom
R13,7.3420,14.3600,90.00,Bottom
R14,9.6280,21.4480,90.00,Bottom
U1,19.0520,7.5420,0.00,Top
U2,24.1700,20.8270,0.00,Bottom
U$3,35.5600,19.0500,180.00,Bottom
U$27,29.9600,25.9520,-90.00,Top
U$28,32.7540,5.2500,0.00,Top
