Comment,Designator,Footprint,LCSC Part #
,JP1,Adafruit Qualia Driver-import-fps:1X01-CLEANBIG,C7501259
,U$39,Adafruit Qualia Driver-import-fps:ADAFRUIT_TEXT_30MM,
,U$10,Adafruit Qualia Driver-import-fps:SYMBOL_POSITIVE_CENTER-M,
0.058,R13,Adafruit Qualia Driver-import-fps:2512,
0.1uF,"C14,C15",Adafruit Qualia Driver-import-fps:_0805,
0472720001,X1,Adafruit Qualia Driver-import-fps:DISPLAYPORT_0472720001,
100K,"R2,R3",Adafruit Qualia Driver-import-fps:_0805,C149504
10uF,"C1,C12,C13",Adafruit Qualia Driver-import-fps:_0805,
10uF/16V,"C9,C10",Adafruit Qualia Driver-import-fps:_0805,
15K,R11,Adafruit Qualia Driver-import-fps:_0805,C2930170
1N4148,D2,Adafruit Qualia Driver-import-fps:SOD-323,
2.1mm,X3,Adafruit Qualia Driver-import-fps:DCJACK_2MM_SMT,
20K,"R4,R9,R14",Adafruit Qualia Driver-import-fps:_0805,
20K,"R6,R7",Adafruit Qualia Driver-import-fps:_0805MP,
20V,TP3,Adafruit Qualia Driver-import-fps:TESTPOINT_ROUND_1MM,
22nF,C11,Adafruit Qualia Driver-import-fps:_0805,
22uH,L1,Adafruit Qualia Driver-import-fps:INDUCTOR_6X6MM_SUMIDA_CDRH5D28,
27K,R5,Adafruit Qualia Driver-import-fps:_0805,C2907247
4.7nF,C3,Adafruit Qualia Driver-import-fps:_0805,
4.7uF/50V,"C2,C4,C5,C6,C7,C8",Adafruit Qualia Driver-import-fps:_0805,
4.7uH (445-6526-1-ND),L2,Adafruit Qualia Driver-import-fps:INDUCTOR_5X5MM_TDK_VLC5045,
470,R1,Adafruit Qualia Driver-import-fps:_0805,C17710
47K,"R8,R10",Adafruit Qualia Driver-import-fps:_0805,C17713
47uF 25V,C16,Adafruit Qualia Driver-import-fps:PANASONIC_C,
502250-5191,X2,Adafruit Qualia Driver-import-fps:FPC_51PIN_502250-5191_EXT,
7.5K,R12,Adafruit Qualia Driver-import-fps:_0805,C17807
ATTINY85-20S,IC1,Adafruit Qualia Driver-import-fps:SOIC8,
AVRISP-6,ISP1,Adafruit Qualia Driver-import-fps:AVRISP,
EG1390,ON/OFF0,Adafruit Qualia Driver-import-fps:EG1390,
GND,"TP1,TP4",Adafruit Qualia Driver-import-fps:TESTPOINT_ROUND_1MM,
green,LED1,Adafruit Qualia Driver-import-fps:CHIPLED_0805,
IRLML2246,"T1,T2",Adafruit Qualia Driver-import-fps:SOT-23,
IRLR024NTRPBF,Q1,Adafruit Qualia Driver-import-fps:DPAK,
LT3754,U1,Adafruit Qualia Driver-import-fps:QFN32_5MM,
MCP16321T-330E/NG ,U2,Adafruit Qualia Driver-import-fps:QFN16_3MM,
PDS560-13,D1,Adafruit Qualia Driver-import-fps:POWERDI-5,
SPST_TACT-EVQQ2,"SW1,SW2,SW3",Adafruit Qualia Driver-import-fps:EVQ-Q2,
VIN,TP2,Adafruit Qualia Driver-import-fps:TESTPOINT_ROUND_1MM,
