Designator,Mid X,Mid Y,Rotation,Layer
C8,7.4930,6.4770,90.00,Top
C9,10.5410,9.9060,0.00,Top
C10,19.1770,12.4460,-90.00,Top
CONN1,22.2250,8.8900,90.00,Top
CONN2,3.1750,8.8900,-90.00,Top
D2,3.5560,12.5730,90.00,Top
JP1,12.7000,2.5400,0.00,Top
PLABEL14,6.4770,13.3350,90.00,Top
PLABEL15,20.3200,14.3510,90.00,Top
PLABEL16,7.6200,0.8890,0.00,Top
PLABEL17,10.0330,4.1910,0.00,Top
PLABEL18,12.8270,0.8890,0.00,Top
PLABEL19,15.2400,4.1910,0.00,Top
PLABEL20,18.0340,0.8890,0.00,Top
PLABEL21,0.3810,12.4460,0.00,Top
PLABEL22,12.7000,0.8890,180.00,Bottom
PLABEL23,8.2550,14.6050,180.00,Bottom
PLABEL24,12.7000,7.6200,180.00,Bottom
Q2,16.0020,5.9690,90.00,Top
R1,16.3830,9.6520,180.00,Top
R2,7.3660,10.4140,90.00,Top
U2,10.4140,6.7310,0.00,Top
U$2,15.1130,12.4460,180.00,Bottom
U$41,17.1450,6.7310,-90.00,Top
U$42,19.1770,15.6210,180.00,Bottom
U$43,22.4790,4.4450,90.00,Bottom
U$44,2.9210,13.3350,-90.00,Bottom
X1,12.7000,14.6050,180.00,Top
