Designator,Mid X,Mid Y,Rotation,Layer
BUSY0,48.8950,13.0175,180.00,Bottom
C1,26.3852,11.2510,0.00,Top
C2,41.5290,8.3820,0.00,Top
C3,38.3159,13.7033,-90.00,Top
C4,26.7716,13.0556,180.00,Top
C5,33.5534,15.8750,90.00,Top
C6,40.8686,12.0396,0.00,Top
C15,29.3584,11.9516,90.00,Top
C16,40.6264,10.2002,0.00,Top
C21,21.0070,6.0860,0.00,Top
C22,41.5290,6.4770,0.00,Top
C23,38.1000,8.3820,180.00,Top
C24,38.1000,6.4770,180.00,Top
D1,29.7434,14.8336,180.00,Top
D2,29.9974,16.9926,0.00,Top
D3,37.0967,16.6116,180.00,Top
D4,24.4856,5.6642,180.00,Top
EINK1,47.8790,11.4300,-90.00,Top
IC5,22.6568,8.7376,90.00,Top
JP1,25.4000,3.5560,180.00,Top
JP2,33.0200,19.0500,0.00,Top
JP3,16.5100,20.0025,0.00,Top
L1,32.5374,12.0396,180.00,Top
MS1,0.0000,0.0000,0.00,Top
Q5,40.8940,14.4145,90.00,Top
R1,44.0690,10.2870,-90.00,Top
R4,42.2910,16.8910,180.00,Top
R6,20.0406,8.5090,-90.00,Top
R7,25.3492,16.3068,-90.00,Top
R8,25.4762,8.8138,90.00,Top
SW1,9.9568,20.7518,0.00,Top
U4,22.2206,14.2440,180.00,Top
U$5,42.4180,5.2705,180.00,Bottom
U$6,24.5110,13.8430,180.00,Bottom
U$8,0.4445,9.7790,0.00,Top
U$9,47.9425,21.3995,0.00,Top
U$17,29.2735,13.9065,180.00,Bottom
X1,18.9828,18.8350,-90.00,Top
