Ref,Val,Package,PosX,PosY,Rot,Side
"BAT0","CR1220","CR1220-THM",21.971000,6.096000,180.000000,top
"C1","0.1uF","C025-025X050",3.556000,8.636000,180.000000,top
"IC3","DS1307","DIL08",11.811000,18.288000,90.000000,top
"JP2","","1X05",2.032000,17.145000,90.000000,top
"Q1","32.768","TC38H",18.415000,15.748000,-90.000000,top
"R1","2.2k","0207_10",11.430000,6.604000,-90.000000,top
"R2","2.2K","0207_10",8.382000,6.604000,90.000000,top
"U$1","","ADAFRUIT200MIL",14.478000,11.430000,180.000000,top
"UNK_HOLE_0","","dummyfp0",26.670000,21.336000,0.000000,top
"UNK_HOLE_1","","dummyfp1",2.667000,2.540000,0.000000,top
