Comment,Designator,Footprint,LCSC Part #
,"JP2,JP4",Adafruit ItsyBitsy ESP32-import-fps:1X14_ROUND70,C2905490
,E$1,Adafruit ItsyBitsy ESP32-import-fps:ADAFRUIT_2.5MM,
,E$2,Adafruit ItsyBitsy ESP32-import-fps:ADAFRUIT_3.5MM,
,U$16,Adafruit ItsyBitsy ESP32-import-fps:PCBFEAT-REV-040,
,PLABEL0,Adafruit ItsyBitsy ESP32-import-fps:PLABEL0,
,PLABEL1,Adafruit ItsyBitsy ESP32-import-fps:PLABEL1,
,PLABEL10,Adafruit ItsyBitsy ESP32-import-fps:PLABEL10,
,PLABEL11,Adafruit ItsyBitsy ESP32-import-fps:PLABEL11,
,PLABEL12,Adafruit ItsyBitsy ESP32-import-fps:PLABEL12,
,PLABEL13,Adafruit ItsyBitsy ESP32-import-fps:PLABEL13,
,PLABEL14,Adafruit ItsyBitsy ESP32-import-fps:PLABEL14,
,PLABEL15,Adafruit ItsyBitsy ESP32-import-fps:PLABEL15,
,PLABEL16,Adafruit ItsyBitsy ESP32-import-fps:PLABEL16,
,PLABEL17,Adafruit ItsyBitsy ESP32-import-fps:PLABEL17,
,PLABEL18,Adafruit ItsyBitsy ESP32-import-fps:PLABEL18,
,PLABEL19,Adafruit ItsyBitsy ESP32-import-fps:PLABEL19,
,PLABEL2,Adafruit ItsyBitsy ESP32-import-fps:PLABEL2,
,PLABEL20,Adafruit ItsyBitsy ESP32-import-fps:PLABEL20,
,PLABEL21,Adafruit ItsyBitsy ESP32-import-fps:PLABEL21,
,PLABEL22,Adafruit ItsyBitsy ESP32-import-fps:PLABEL22,
,PLABEL23,Adafruit ItsyBitsy ESP32-import-fps:PLABEL23,
,PLABEL24,Adafruit ItsyBitsy ESP32-import-fps:PLABEL24,
,PLABEL25,Adafruit ItsyBitsy ESP32-import-fps:PLABEL25,
,PLABEL26,Adafruit ItsyBitsy ESP32-import-fps:PLABEL26,
,PLABEL27,Adafruit ItsyBitsy ESP32-import-fps:PLABEL27,
,PLABEL28,Adafruit ItsyBitsy ESP32-import-fps:PLABEL28,
,PLABEL29,Adafruit ItsyBitsy ESP32-import-fps:PLABEL29,
,PLABEL3,Adafruit ItsyBitsy ESP32-import-fps:PLABEL3,
,PLABEL30,Adafruit ItsyBitsy ESP32-import-fps:PLABEL30,
,PLABEL31,Adafruit ItsyBitsy ESP32-import-fps:PLABEL31,
,PLABEL32,Adafruit ItsyBitsy ESP32-import-fps:PLABEL32,
,PLABEL33,Adafruit ItsyBitsy ESP32-import-fps:PLABEL33,
,PLABEL34,Adafruit ItsyBitsy ESP32-import-fps:PLABEL34,
,PLABEL35,Adafruit ItsyBitsy ESP32-import-fps:PLABEL35,
,PLABEL36,Adafruit ItsyBitsy ESP32-import-fps:PLABEL36,
,PLABEL37,Adafruit ItsyBitsy ESP32-import-fps:PLABEL37,
,PLABEL38,Adafruit ItsyBitsy ESP32-import-fps:PLABEL38,
,PLABEL39,Adafruit ItsyBitsy ESP32-import-fps:PLABEL39,
,PLABEL4,Adafruit ItsyBitsy ESP32-import-fps:PLABEL4,
,PLABEL40,Adafruit ItsyBitsy ESP32-import-fps:PLABEL40,
,PLABEL41,Adafruit ItsyBitsy ESP32-import-fps:PLABEL41,
,PLABEL42,Adafruit ItsyBitsy ESP32-import-fps:PLABEL42,
,PLABEL43,Adafruit ItsyBitsy ESP32-import-fps:PLABEL43,
,PLABEL44,Adafruit ItsyBitsy ESP32-import-fps:PLABEL44,
,PLABEL5,Adafruit ItsyBitsy ESP32-import-fps:PLABEL5,
,PLABEL6,Adafruit ItsyBitsy ESP32-import-fps:PLABEL6,
,PLABEL7,Adafruit ItsyBitsy ESP32-import-fps:PLABEL7,
,PLABEL8,Adafruit ItsyBitsy ESP32-import-fps:PLABEL8,
,PLABEL9,Adafruit ItsyBitsy ESP32-import-fps:PLABEL9,
0.1uF,"C15,C22",Adafruit ItsyBitsy ESP32-import-fps:0603-NO,C14663
10K,"R1,R2,R4,R6,R7,R8",Adafruit ItsyBitsy ESP32-import-fps:0603-NO,C98220
10uF,"C1,C5,C7,C8",Adafruit ItsyBitsy ESP32-import-fps:0805-NO,
1uF,"C3,C4,C10,C14",Adafruit ItsyBitsy ESP32-import-fps:0603-NO,C5673
20329,X4,Adafruit ItsyBitsy ESP32-import-fps:4UCONN_20329_SLIM,
20K,R5,Adafruit ItsyBitsy ESP32-import-fps:0603-NO,
47K,"R3,R9",Adafruit ItsyBitsy ESP32-import-fps:0603-NO,C2907042
74AHCT1G125DCKR,IC1,Adafruit ItsyBitsy ESP32-import-fps:SC70-5,
BAT20J,"D1,D3",Adafruit ItsyBitsy ESP32-import-fps:SOD-323,
CH9102F,IC4,Adafruit ItsyBitsy ESP32-import-fps:QFN24_4MM_SMSC,
DNP,X1,Adafruit ItsyBitsy ESP32-import-fps:JSTPH2_BATT,
DUAL NPN,Q5,Adafruit ItsyBitsy ESP32-import-fps:SOT363,
ESP32-PICO-MINI-02MINI,X3,Adafruit ItsyBitsy ESP32-import-fps:ESP32-PICO-MINI,
KMR2,"SW1,SW2",Adafruit ItsyBitsy ESP32-import-fps:BTN_RKB2_4.6X2.8,
RED,D2,Adafruit ItsyBitsy ESP32-import-fps:CHIPLED_0603_NOOUTLINE,
RT9080-3.3,U2,Adafruit ItsyBitsy ESP32-import-fps:SOT23-5,
STEMMA_I2C_QTRA,CONN1,Adafruit ItsyBitsy ESP32-import-fps:JST_SH4_RA,
WS2812B_SK6805_1515,LED2,Adafruit ItsyBitsy ESP32-import-fps:SK6805_1515,
