Designator,Comment,Footprint,OOMP ID,Reason
C1,10uF,Adafruit ItsyBitsy ESP32-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C5,10uF,Adafruit ItsyBitsy ESP32-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C7,10uF,Adafruit ItsyBitsy ESP32-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C8,10uF,Adafruit ItsyBitsy ESP32-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
CONN1,STEMMA_I2C_QTRA,Adafruit ItsyBitsy ESP32-import-fps:JST_SH4_RA,,No verified LCSC part number
D1,BAT20J,Adafruit ItsyBitsy ESP32-import-fps:SOD-323,electronic_diode_schottky_sod_323_infineon_bat20j,No verified LCSC part number
D2,RED,Adafruit ItsyBitsy ESP32-import-fps:CHIPLED_0603_NOOUTLINE,electronic_led_0603_red,No verified LCSC part number
D3,BAT20J,Adafruit ItsyBitsy ESP32-import-fps:SOD-323,electronic_diode_schottky_sod_323_infineon_bat20j,No verified LCSC part number
E$1,,Adafruit ItsyBitsy ESP32-import-fps:ADAFRUIT_2.5MM,,No verified LCSC part number
E$2,,Adafruit ItsyBitsy ESP32-import-fps:ADAFRUIT_3.5MM,,No verified LCSC part number
IC1,74AHCT1G125DCKR,Adafruit ItsyBitsy ESP32-import-fps:SC70-5,,No verified LCSC part number
IC4,CH9102F,Adafruit ItsyBitsy ESP32-import-fps:QFN24_4MM_SMSC,,No verified LCSC part number
LED2,WS2812B_SK6805_1515,Adafruit ItsyBitsy ESP32-import-fps:SK6805_1515,,No verified LCSC part number
PLABEL0,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL0,,No verified LCSC part number
PLABEL1,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL1,,No verified LCSC part number
PLABEL2,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL2,,No verified LCSC part number
PLABEL3,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL3,,No verified LCSC part number
PLABEL4,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL4,,No verified LCSC part number
PLABEL5,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL5,,No verified LCSC part number
PLABEL6,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL6,,No verified LCSC part number
PLABEL7,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL7,,No verified LCSC part number
PLABEL8,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL8,,No verified LCSC part number
PLABEL9,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL9,,No verified LCSC part number
PLABEL10,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL10,,No verified LCSC part number
PLABEL11,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL11,,No verified LCSC part number
PLABEL12,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL12,,No verified LCSC part number
PLABEL13,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL13,,No verified LCSC part number
PLABEL14,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL14,,No verified LCSC part number
PLABEL15,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL15,,No verified LCSC part number
PLABEL16,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL16,,No verified LCSC part number
PLABEL17,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL17,,No verified LCSC part number
PLABEL18,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL18,,No verified LCSC part number
PLABEL19,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL19,,No verified LCSC part number
PLABEL20,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL20,,No verified LCSC part number
PLABEL21,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL21,,No verified LCSC part number
PLABEL22,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL22,,No verified LCSC part number
PLABEL23,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL23,,No verified LCSC part number
PLABEL24,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL24,,No verified LCSC part number
PLABEL25,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL25,,No verified LCSC part number
PLABEL26,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL26,,No verified LCSC part number
PLABEL27,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL27,,No verified LCSC part number
PLABEL28,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL28,,No verified LCSC part number
PLABEL29,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL29,,No verified LCSC part number
PLABEL30,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL30,,No verified LCSC part number
PLABEL31,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL31,,No verified LCSC part number
PLABEL32,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL32,,No verified LCSC part number
PLABEL33,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL33,,No verified LCSC part number
PLABEL34,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL34,,No verified LCSC part number
PLABEL35,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL35,,No verified LCSC part number
PLABEL36,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL36,,No verified LCSC part number
PLABEL37,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL37,,No verified LCSC part number
PLABEL38,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL38,,No verified LCSC part number
PLABEL39,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL39,,No verified LCSC part number
PLABEL40,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL40,,No verified LCSC part number
PLABEL41,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL41,,No verified LCSC part number
PLABEL42,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL42,,No verified LCSC part number
PLABEL43,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL43,,No verified LCSC part number
PLABEL44,,Adafruit ItsyBitsy ESP32-import-fps:PLABEL44,,No verified LCSC part number
Q5,DUAL NPN,Adafruit ItsyBitsy ESP32-import-fps:SOT363,,No verified LCSC part number
R5,20K,Adafruit ItsyBitsy ESP32-import-fps:0603-NO,electronic_resistor_0603_20000_ohm,No verified LCSC part number
SW1,KMR2,Adafruit ItsyBitsy ESP32-import-fps:BTN_RKB2_4.6X2.8,,No verified LCSC part number
SW2,KMR2,Adafruit ItsyBitsy ESP32-import-fps:BTN_RKB2_4.6X2.8,,No verified LCSC part number
U2,RT9080-3.3,Adafruit ItsyBitsy ESP32-import-fps:SOT23-5,electronic_ic_sot_23_5_power_management_linear_voltage_regulator_3_3_volt_richtek_rt9080_33,No verified LCSC part number
U$16,,Adafruit ItsyBitsy ESP32-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
X1,DNP,Adafruit ItsyBitsy ESP32-import-fps:JSTPH2_BATT,,No verified LCSC part number
X3,ESP32-PICO-MINI-02MINI,Adafruit ItsyBitsy ESP32-import-fps:ESP32-PICO-MINI,,No verified LCSC part number
X4,20329,Adafruit ItsyBitsy ESP32-import-fps:4UCONN_20329_SLIM,,No verified LCSC part number
