Ref,Val,Package,PosX,PosY,Rot,Side
"B1","CR1220","CR1220",57.531000,15.748000,-90.000000,top
"CONN1","HEADER-1X25","1X25_ROUND_70MIL",33.020000,46.990000,0.000000,top
"D1","MBR120","SOD-123",7.112000,34.925000,-90.000000,top
"D2","green","CHIPLED_0805_NOOUTLINE",18.796000,19.431000,-90.000000,top
"FID1","FIDUCIAL_1MM","FIDUCIAL_1MM",1.905000,49.403000,0.000000,top
"FID2","FIDUCIAL_1MM","FIDUCIAL_1MM",4.318000,9.525000,0.000000,top
"FID3","FIDUCIAL_1MM","FIDUCIAL_1MM",58.420000,49.530000,0.000000,top
"IC3","MAX4866T","SOT23-6",14.859000,15.240000,-90.000000,top
"JP1","","1X01",27.940000,41.910000,0.000000,top
"JP2","","1X01",12.700000,41.910000,0.000000,top
"JP3","","1X01",15.240000,41.910000,0.000000,top
"JP4","","1X01",20.320000,41.910000,0.000000,top
"JP5","","1X01",22.860000,41.910000,0.000000,top
"JP6","","1X01",25.400000,41.910000,0.000000,top
"JP7","","1X01",45.720000,41.910000,0.000000,top
"JP8","","1X01",48.260000,41.910000,0.000000,top
"JP9","","1X01",50.800000,41.910000,0.000000,top
"JP10","","1X01",53.340000,41.910000,0.000000,top
"JP11","","1X01",55.880000,41.910000,0.000000,top
"JP12","","1X01",58.420000,39.370000,0.000000,top
"JP13","","1X01",60.960000,41.910000,0.000000,top
"JP14","","1X01",63.500000,41.910000,0.000000,top
"JP15","","2X08_SHROUDED",35.052000,20.701000,-90.000000,top
"MATRIX_PWR0","PINHEAD","TERMBLOCK508",22.987000,5.715000,180.000000,top
"PLABEL0","","PLABEL0",42.291000,36.703000,0.000000,top
"PLABEL1","","PLABEL1",42.799000,39.497000,0.000000,top
"PLABEL2","","PLABEL2",42.037000,42.037000,0.000000,top
"PLABEL3","","PLABEL3",2.667000,45.339000,0.000000,top
"PLABEL4","","PLABEL4",5.207000,48.641000,0.000000,top
"PLABEL5","","PLABEL5",7.747000,45.339000,0.000000,top
"PLABEL6","","PLABEL6",10.287000,48.641000,0.000000,top
"PLABEL7","","PLABEL7",12.700000,45.339000,0.000000,top
"PLABEL8","","PLABEL8",15.367000,48.641000,0.000000,top
"PLABEL9","","PLABEL9",17.780000,45.339000,0.000000,top
"PLABEL10","","PLABEL10",20.320000,48.641000,0.000000,top
"PLABEL11","","PLABEL11",22.860000,45.339000,0.000000,top
"PLABEL12","","PLABEL12",25.400000,48.641000,0.000000,top
"PLABEL13","","PLABEL13",27.940000,45.339000,0.000000,top
"PLABEL14","","PLABEL14",30.480000,48.641000,0.000000,top
"PLABEL15","","PLABEL15",33.020000,45.339000,0.000000,top
