Designator,Mid X,Mid Y,Rotation,Layer
B1,6.4770,7.7470,0.00,Top
BAT0,0.0000,12.1920,180.00,Bottom
C1,2.7940,0.2540,-90.00,Top
C8,2.7940,-10.2870,-90.00,Top
CN1,0.0000,12.0650,180.00,Top
CN3,-6.3500,-2.5400,90.00,Top
CN4,6.3500,-2.5400,90.00,Top
D2,3.1750,4.5212,90.00,Top
D3,-3.3020,4.5720,90.00,Top
IC2,-0.6604,1.2700,-90.00,Top
IC3,-0.8890,-4.6990,180.00,Top
JP1,6.3500,3.8100,0.00,Top
JP2,-6.3500,3.8100,0.00,Top
PWR0,-6.4770,7.6200,0.00,Top
Q1,-0.8890,-10.7950,0.00,Top
R1,-0.1270,4.5720,-90.00,Top
R2,-1.6510,4.5720,-90.00,Top
R3,1.3970,4.5720,-90.00,Top
R4,2.7940,-6.7310,-90.00,Top
R5,2.7940,-3.3020,-90.00,Top
U$1,0.0000,14.7320,0.00,Top
U$5,7.4930,5.0800,180.00,Bottom
U$6,-0.4445,-10.5410,0.00,Top
