Comment,Designator,Footprint,LCSC Part #
,JP1,Adafruit AT42QT1012 Breakout-import-fps:1X05_ROUND_70,C42431835
,U$12,Adafruit AT42QT1012 Breakout-import-fps:ADAFRUIT_3.5MM,
0.1µF,C3,Adafruit AT42QT1012 Breakout-import-fps:_0805,
100K,R3,Adafruit AT42QT1012 Breakout-import-fps:_0805,C149504
1K,R2,Adafruit AT42QT1012 Breakout-import-fps:_0805,C17513
1M,R4,Adafruit AT42QT1012 Breakout-import-fps:_0805,C2933280
4.7K,R1,Adafruit AT42QT1012 Breakout-import-fps:_0805,C2907264
6.8nF,C1,Adafruit AT42QT1012 Breakout-import-fps:_0805,
AT42QT1012,U1,Adafruit AT42QT1012 Breakout-import-fps:SOT23-6,
Cap pad,SW1,Adafruit AT42QT1012 Breakout-import-fps:CAPTOUCH_SIMPLE_12.5MM,
LS T77K-J1L2-1-0-2-R18-Z,LED1,Adafruit AT42QT1012 Breakout-import-fps:PLCC2_REVMOUNT,
