Designator,Mid X,Mid Y,Rotation,Layer
C1,3.8735,19.6215,0.00,Top
C2,15.1765,35.6235,0.00,Top
C3,15.3670,20.1803,0.00,Top
C4,7.6200,19.5580,0.00,Top
C5,11.5062,7.2644,0.00,Top
C6,3.3020,6.7437,90.00,Top
C8,8.7630,17.7800,0.00,Top
D4,16.3830,16.4465,180.00,Top
D5,14.6050,16.4465,180.00,Top
LED3,15.3670,29.4640,90.00,Top
LED4,15.3035,34.0360,90.00,Top
R1,16.3830,13.0810,90.00,Top
R2,14.6050,13.0810,90.00,Top
R3,15.1765,30.9880,180.00,Top
R4,9.9695,9.8425,90.00,Top
R5,15.1765,37.1475,0.00,Top
R6,15.3670,27.3050,0.00,Top
R7,15.1765,32.5120,180.00,Top
R8,11.4935,9.8425,-90.00,Top
SW1,15.7480,23.8760,-90.00,Top
SW2,4.0005,13.4620,-90.00,Top
TP1,15.3670,30.8610,180.00,Bottom
TP2,15.3670,33.4010,180.00,Bottom
TP3,15.3670,35.9410,180.00,Bottom
TP4,15.3670,38.4810,180.00,Bottom
U1,6.3500,30.7340,0.00,Top
U2,7.1374,7.5438,90.00,Top
U3,10.7315,14.4145,0.00,Top
U$16,1.6637,30.4292,180.00,Bottom
U$22,6.0960,4.3180,90.00,Bottom
U$31,13.7795,17.5895,90.00,Top
X1,8.8900,2.5400,180.00,Top
Y1,3.3020,23.6220,90.00,Bottom
