Designator,Comment,Footprint,OOMP ID,Reason
C3,22uF,Adafruit bq25185 with 3.3V Output-import-fps:0805-NO,electronic_capacitor_0805_22_micro_farad,No verified LCSC part number
C4,22uF,Adafruit bq25185 with 3.3V Output-import-fps:0805-NO,electronic_capacitor_0805_22_micro_farad,No verified LCSC part number
C5,22uF,Adafruit bq25185 with 3.3V Output-import-fps:0805-NO,electronic_capacitor_0805_22_micro_farad,No verified LCSC part number
C6,10uF,Adafruit bq25185 with 3.3V Output-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C7,22uF,Adafruit bq25185 with 3.3V Output-import-fps:0805-NO,electronic_capacitor_0805_22_micro_farad,No verified LCSC part number
C8,22uF,Adafruit bq25185 with 3.3V Output-import-fps:0805-NO,electronic_capacitor_0805_22_micro_farad,No verified LCSC part number
CHG0,ORANGE,Adafruit bq25185 with 3.3V Output-import-fps:CHIPLED_0603_NOOUTLINE,electronic_led_0603,No verified LCSC part number
D1,NSR0320,Adafruit bq25185 with 3.3V Output-import-fps:SOD-323_MINI,,No verified LCSC part number
D2,NSR0320,Adafruit bq25185 with 3.3V Output-import-fps:SOD-323_MINI,,No verified LCSC part number
FAULT0,RED,Adafruit bq25185 with 3.3V Output-import-fps:CHIPLED_0603_NOOUTLINE,electronic_led_0603_red,No verified LCSC part number
IC1,TLV62569,Adafruit bq25185 with 3.3V Output-import-fps:SOT23-5,,No verified LCSC part number
IC2,BQ25185,Adafruit bq25185 with 3.3V Output-import-fps:WSON10,,No verified LCSC part number
L1,252012CDMCDDS-2R2MC,Adafruit bq25185 with 3.3V Output-import-fps:INDUCTOR_TAIYOYUDEN_NRH2412T,,No verified LCSC part number
LED3,GREEN,Adafruit bq25185 with 3.3V Output-import-fps:CHIPLED_0603_NOOUTLINE,electronic_led_0603_green,No verified LCSC part number
PLABEL0,,Adafruit bq25185 with 3.3V Output-import-fps:PLABEL0,,No verified LCSC part number
PLABEL1,,Adafruit bq25185 with 3.3V Output-import-fps:PLABEL1,,No verified LCSC part number
PLABEL2,,Adafruit bq25185 with 3.3V Output-import-fps:PLABEL2,,No verified LCSC part number
PLABEL3,,Adafruit bq25185 with 3.3V Output-import-fps:PLABEL3,,No verified LCSC part number
PLABEL4,,Adafruit bq25185 with 3.3V Output-import-fps:PLABEL4,,No verified LCSC part number
PLABEL5,,Adafruit bq25185 with 3.3V Output-import-fps:PLABEL5,,No verified LCSC part number
PLABEL6,,Adafruit bq25185 with 3.3V Output-import-fps:PLABEL6,,No verified LCSC part number
PLABEL7,,Adafruit bq25185 with 3.3V Output-import-fps:PLABEL7,,No verified LCSC part number
PLABEL8,,Adafruit bq25185 with 3.3V Output-import-fps:PLABEL8,,No verified LCSC part number
PLABEL9,,Adafruit bq25185 with 3.3V Output-import-fps:PLABEL9,,No verified LCSC part number
PLABEL10,,Adafruit bq25185 with 3.3V Output-import-fps:PLABEL10,,No verified LCSC part number
PLABEL11,,Adafruit bq25185 with 3.3V Output-import-fps:PLABEL11,,No verified LCSC part number
PLABEL12,,Adafruit bq25185 with 3.3V Output-import-fps:PLABEL12,,No verified LCSC part number
PLABEL13,,Adafruit bq25185 with 3.3V Output-import-fps:PLABEL13,,No verified LCSC part number
PLABEL14,,Adafruit bq25185 with 3.3V Output-import-fps:PLABEL14,,No verified LCSC part number
PLABEL15,,Adafruit bq25185 with 3.3V Output-import-fps:PLABEL15,,No verified LCSC part number
PLABEL16,,Adafruit bq25185 with 3.3V Output-import-fps:PLABEL16,,No verified LCSC part number
PLABEL17,,Adafruit bq25185 with 3.3V Output-import-fps:PLABEL17,,No verified LCSC part number
PLABEL18,,Adafruit bq25185 with 3.3V Output-import-fps:PLABEL18,,No verified LCSC part number
PLABEL19,,Adafruit bq25185 with 3.3V Output-import-fps:PLABEL19,,No verified LCSC part number
PLABEL20,,Adafruit bq25185 with 3.3V Output-import-fps:PLABEL20,,No verified LCSC part number
R1,600,Adafruit bq25185 with 3.3V Output-import-fps:_0402NO,,No verified LCSC part number
R8,453K,Adafruit bq25185 with 3.3V Output-import-fps:_0402NO,,No verified LCSC part number
R19,13K,Adafruit bq25185 with 3.3V Output-import-fps:_0402NO,,No verified LCSC part number
R20,600,Adafruit bq25185 with 3.3V Output-import-fps:_0402NO,,No verified LCSC part number
U$2,,Adafruit bq25185 with 3.3V Output-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
U$26,,Adafruit bq25185 with 3.3V Output-import-fps:ADAFRUIT_5MM,,No verified LCSC part number
U$34,,Adafruit bq25185 with 3.3V Output-import-fps:ADAFRUIT_2.5MM,,No verified LCSC part number
VBAT0,JST2PH,Adafruit bq25185 with 3.3V Output-import-fps:JSTPH2_BATT,,No verified LCSC part number
X2,USB C,Adafruit bq25185 with 3.3V Output-import-fps:USB_C_CUSB31-CFM2AX-01-X,,No verified LCSC part number
