Designator,Mid X,Mid Y,Rotation,Layer
C3,20.0660,15.4940,180.00,Top
C4,19.1135,6.0960,-90.00,Top
C5,20.0660,17.3990,180.00,Top
C6,10.3980,5.1755,180.00,Top
C7,13.9065,5.1435,180.00,Top
C8,17.2720,6.0960,-90.00,Top
CHG0,6.9850,18.2880,-90.00,Top
D1,7.8740,5.8420,-90.00,Top
D2,8.1915,10.5410,90.00,Top
FAULT0,6.8580,15.6845,-90.00,Top
IC1,19.9390,9.7790,180.00,Top
IC2,14.7955,7.7470,180.00,Top
JP2,24.7650,9.5250,-90.00,Top
JP3,14.6050,2.5400,0.00,Top
L1,19.9390,13.2080,0.00,Top
LED3,22.9870,14.5415,-90.00,Top
PLABEL0,4.8260,17.7165,0.00,Top
PLABEL1,4.8895,15.1765,0.00,Top
PLABEL2,5.5880,0.8890,0.00,Top
PLABEL3,15.7480,0.8890,0.00,Top
PLABEL4,18.3515,0.8890,0.00,Top
PLABEL5,10.7950,0.8890,0.00,Top
PLABEL6,13.3350,0.8890,0.00,Top
PLABEL7,20.9550,0.8890,0.00,Top
PLABEL8,23.4950,0.8890,0.00,Top
PLABEL9,28.6385,12.3825,90.00,Top
PLABEL10,28.6385,6.3500,90.00,Top
PLABEL11,28.6385,9.5885,90.00,Top
PLABEL12,8.2550,0.8890,0.00,Top
PLABEL13,24.5745,14.3510,180.00,Bottom
PLABEL14,11.5570,11.3665,180.00,Bottom
PLABEL15,23.0505,12.0650,180.00,Bottom
PLABEL16,23.0505,9.5250,180.00,Bottom
PLABEL17,23.0505,7.0485,180.00,Bottom
PLABEL18,28.8290,5.5880,180.00,Bottom
PLABEL19,28.8290,13.5255,180.00,Bottom
PLABEL20,14.6050,0.8890,180.00,Bottom
R1,11.0490,6.9850,180.00,Top
R5,8.7630,8.1280,180.00,Top
R6,9.4615,9.8425,90.00,Top
R7,20.5105,5.4610,-90.00,Top
R8,23.4950,17.2720,90.00,Top
R9,23.3045,15.5575,180.00,Top
R10,22.3520,17.2720,90.00,Top
R12,7.1755,17.0180,0.00,Top
R13,8.5725,15.8115,90.00,Top
R16,11.1760,10.0965,0.00,Top
R19,11.0490,8.9535,180.00,Top
R20,11.0490,8.0010,180.00,Top
U$2,6.6040,8.2550,180.00,Bottom
U$26,5.0165,7.2390,180.00,Bottom
U$34,7.3025,12.1920,0.00,Top
VBAT0,13.9700,14.0970,0.00,Top
X2,3.9370,9.5250,-90.00,Top
