Comment,Designator,Footprint,LCSC Part #
,ANT0,Adafruit Si471x PCB-import-fps:1X01,C7501259
,JP1,Adafruit Si471x PCB-import-fps:1X11_ROUND,C2894934
,U$7,Adafruit Si471x PCB-import-fps:ADAFRUIT_3.5MM,
,U$9,Adafruit Si471x PCB-import-fps:ADAFRUIT_TEXT_20MM,
0.47uF,"C2,C3",Adafruit Si471x PCB-import-fps:0805-NO,
10K,"R1,R3,R5,R6",Adafruit Si471x PCB-import-fps:0805-NO,C17414
10K,"R2,R4",Adafruit Si471x PCB-import-fps:_0805MP,C17414
10uF,"C4,C5",Adafruit Si471x PCB-import-fps:0805-NO,
120nH,L1,Adafruit Si471x PCB-import-fps:_0805,
1n4148,"D1,D2",Adafruit Si471x PCB-import-fps:SOD-323,
20pF,"C6,C7",Adafruit Si471x PCB-import-fps:0805-NO,
22nF,C1,Adafruit Si471x PCB-import-fps:0805-NO,
3.5mm stereo,X3,Adafruit Si471x PCB-import-fps:4UCONN_19269,
32.768,Y2,Adafruit Si471x PCB-import-fps:CRYSTAL_8X3.8,
BSS138,"Q1,Q2",Adafruit Si471x PCB-import-fps:SOT23,C52895
MIC5225-3.3,U2,Adafruit Si471x PCB-import-fps:SOT23-5,
Si471x,U1,Adafruit Si471x PCB-import-fps:SI471X,
