Designator,Mid X,Mid Y,Rotation,Layer
C1,149.7511,-119.1286,180.00,Top
C2,144.5011,-119.0036,90.00,Top
C3,142.7511,-118.6286,-90.00,Top
C4,141.2511,-107.6286,-90.00,Top
C5,153.0011,-103.3786,-90.00,Top
C6,156.2511,-99.2536,180.00,Top
C7,152.6886,-95.2536,90.00,Top
C8,151.7511,-99.6286,90.00,Top
C9,156.1011,-93.5661,0.00,Top
C10,147.1261,-117.2536,180.00,Top
C11,149.1261,-117.6286,90.00,Top
C12,150.2511,-117.6286,90.00,Top
C13,151.8136,-107.0036,90.00,Top
C14,149.8761,-107.0036,90.00,Top
CON1,148.5011,-124.7536,0.00,Top
CON2,142.7511,-100.0036,-90.00,Top
CON3,148.5011,-85.8786,0.00,Top
D1,145.3761,-106.8786,180.00,Top
D2,141.6261,-112.6286,-90.00,Top
IC1,150.2511,-103.8786,-90.00,Top
IC2,148.7511,-112.6286,-90.00,Top
IC3,155.4386,-102.2536,90.00,Top
IC4,155.6261,-96.3786,180.00,Top
J1,155.8761,-106.1286,-90.00,Top
L1,146.8761,-119.0036,180.00,Top
LED1,148.5011,-98.0036,90.00,Top
R1,154.5011,-121.2536,0.00,Top
R2,156.1886,-121.2536,-90.00,Top
R3,153.0011,-105.3786,90.00,Top
R4,150.1761,-94.5536,0.00,Top
R5,154.1886,-99.2536,180.00,Top
R6,148.8636,-101.1411,90.00,Top
XT1,152.3811,-118.5036,90.00,Top
