Designator,Comment,Footprint,OOMP ID,Reason
ACTLED0,GREEN,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:CHIPLED_0603_NOOUTLINE,electronic_led_0603_green,No verified LCSC part number
C2,10uF,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C3,100uF,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:_1206,,No verified LCSC part number
C4,100uF,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:_1206,,No verified LCSC part number
C8,10uF,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
P1LED0,GREEN,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:CHIPLED_0603_NOOUTLINE,electronic_led_0603_green,No verified LCSC part number
P2LED0,GREEN,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:CHIPLED_0603_NOOUTLINE,electronic_led_0603_green,No verified LCSC part number
PLABEL0,,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:PLABEL0,,No verified LCSC part number
PLABEL1,,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:PLABEL1,,No verified LCSC part number
PLABEL3,,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:PLABEL3,,No verified LCSC part number
PLABEL5,,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:PLABEL5,,No verified LCSC part number
PLABEL6,,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:PLABEL6,,No verified LCSC part number
PLABEL7,,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:PLABEL7,,No verified LCSC part number
PLABEL8,,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:PLABEL8,,No verified LCSC part number
PLABEL11,,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:PLABEL11,,No verified LCSC part number
PLABEL13,,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:PLABEL13,,No verified LCSC part number
PLABEL19,,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:PLABEL19,,No verified LCSC part number
PLABEL21,,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:PLABEL21,,No verified LCSC part number
PLABEL22,,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:PLABEL22,,No verified LCSC part number
PLABEL23,,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:PLABEL23,,No verified LCSC part number
PLABEL24,,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:PLABEL24,,No verified LCSC part number
PLABEL26,,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:PLABEL26,,No verified LCSC part number
PLABEL27,,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:PLABEL27,,No verified LCSC part number
PLABEL30,,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:PLABEL30,,No verified LCSC part number
PLABEL31,,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:PLABEL31,,No verified LCSC part number
PLABEL32,,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:PLABEL32,,No verified LCSC part number
PLABEL33,,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:PLABEL33,,No verified LCSC part number
PTC2,5V/2A,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:0805-NO,,No verified LCSC part number
U$11,,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:ADAFRUIT_2.5MM,,No verified LCSC part number
U$33,,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:ADAFRUIT_5MM,,No verified LCSC part number
U$34,,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
X1,USB C,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:USB_C_CUSB31-CFM2AX-01-X,,No verified LCSC part number
X2,CH334F,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:QFN24_4MM,,No verified LCSC part number
Y1,12MHz,Adafruit CH334F Mini 2-Port USB Hub Breakout-import-fps:CRYSTAL_2.5X2,,No verified LCSC part number
