Designator,Mid X,Mid Y,Rotation,Layer
+0,39.6240,16.0020,180.00,Top
C1,15.2400,15.7480,90.00,Top
C2,9.6520,15.7480,90.00,Top
HYPHEN0,48.7680,16.2560,180.00,Top
IC1,30.7340,11.4300,180.00,Top
ISP0,30.7340,3.0480,-90.00,Top
L+0,58.1660,7.6200,90.00,Top
L-0,58.1660,15.4940,0.00,Top
ON/OFF0,46.7360,8.1280,90.00,Top
R1,23.6220,9.1440,90.00,Top
R2,20.5740,9.1440,90.00,Top
R3,37.8460,6.8580,-90.00,Top
R4,40.8940,6.8580,-90.00,Top
R+0,58.1660,11.4300,90.00,Top
R-0,58.1660,3.8100,180.00,Top
U$1,52.8320,12.1920,0.00,Top
X1,12.4460,0.7620,90.00,Top
