Designator,Mid X,Mid Y,Rotation,Layer
DCJACK0,83.5000,7.2000,90.00,Top
J1,95.0000,18.0000,-90.00,Top
J2,95.0000,26.5000,-90.00,Top
KB2040-1,83.4900,59.2400,0.00,Top
KB2040-2,83.4900,44.0000,0.00,Top
MOTOR1,61.5700,21.5000,0.00,Top
MOTOR2,34.2100,21.5000,0.00,Top
MPM3601,80.6900,32.5000,180.00,Top
PLABEL0,88.0000,19.0000,0.00,Top
PLABEL1,49.0000,52.5000,90.00,Top
PLABEL2,61.5000,25.0000,0.00,Top
PLABEL3,34.0000,25.0000,0.00,Top
PLABEL4,4.5000,15.5000,0.00,Top
PLABEL5,4.5000,24.0000,0.00,Top
PLABEL6,56.5000,52.5000,90.00,Top
PLABEL7,87.0000,23.5000,0.00,Top
PLABEL8,84.5000,35.0000,0.00,Top
PLABEL9,79.5000,35.0000,0.00,Top
PLABEL10,45.5000,18.0000,90.00,Top
PLABEL11,73.0000,18.0000,90.00,Top
PLABEL12,83.5000,52.0000,0.00,Top
PLABEL13,98.5000,52.0000,90.00,Top
PLABEL14,80.5000,29.5000,0.00,Top
PLABEL15,78.0000,14.0000,0.00,Top
PLABEL16,95.0000,12.0000,0.00,Top
PLABEL17,75.5000,51.0000,0.00,Top
PLABEL18,39.5000,8.0000,0.00,Top
PLABEL19,67.0000,8.0000,0.00,Top
PLABEL21,12.5000,59.5000,0.00,Top
PLABEL24,23.0000,57.0000,180.00,Bottom
PLABEL25,53.0000,37.5000,180.00,Bottom
PLABEL26,65.0000,30.5000,180.00,Bottom
PLABEL27,60.0000,30.5000,180.00,Bottom
PLABEL28,57.2500,30.5000,180.00,Bottom
PLABEL29,52.2500,30.5000,180.00,Bottom
PLABEL30,54.7500,30.5000,180.00,Bottom
PLABEL31,49.7500,30.5000,180.00,Bottom
PLABEL32,47.2500,30.5000,180.00,Bottom
PLABEL33,44.7500,30.5000,180.00,Bottom
PLABEL34,44.7500,29.5000,180.00,Bottom
PLABEL35,47.2500,29.5000,180.00,Bottom
PLABEL36,49.7500,29.5000,180.00,Bottom
PLABEL41,40.5000,7.0000,180.00,Bottom
PLABEL42,12.0000,56.5000,165.00,Bottom
PLABEL43,34.5000,42.5000,165.00,Bottom
PLABEL44,18.0000,60.5000,165.00,Bottom
PLABEL45,54.0000,61.0000,165.00,Bottom
PLABEL46,39.0000,16.5000,165.00,Bottom
PLABEL47,90.0000,29.0000,165.00,Bottom
PLABEL48,86.0000,48.5000,165.00,Bottom
PLABEL49,83.0000,25.0000,165.00,Bottom
PLABEL50,27.0000,67.0000,165.00,Bottom
PLABEL51,17.5000,31.0000,165.00,Bottom
PLABEL52,4.0000,26.5000,165.00,Bottom
PLABEL53,72.5000,4.0000,165.00,Bottom
PLABEL54,75.5000,29.0000,165.00,Bottom
PLABEL55,87.5000,37.5000,165.00,Bottom
PLABEL56,72.0000,53.5000,165.00,Bottom
PLABEL57,55.0000,52.5000,165.00,Bottom
PLABEL58,57.0000,4.0000,165.00,Bottom
PLABEL59,86.0000,68.0000,165.00,Bottom
PLABEL60,85.0000,55.5000,165.00,Bottom
PLABEL61,33.5000,52.5000,-165.00,Bottom
PLABEL62,44.5000,53.5000,-165.00,Bottom
PLABEL63,4.0000,58.5000,-165.00,Bottom
PLABEL64,11.0000,47.0000,-165.00,Bottom
PLABEL65,6.5000,39.0000,-165.00,Bottom
PLABEL66,76.0000,48.0000,-165.00,Bottom
PLABEL67,35.5000,60.0000,-165.00,Bottom
PLABEL68,65.5000,14.0000,-165.00,Bottom
PLABEL69,46.0000,62.0000,-165.00,Bottom
PLABEL70,14.5000,6.5000,-165.00,Bottom
PLABEL71,85.5000,17.5000,-165.00,Bottom
PLABEL72,53.5000,27.5000,-165.00,Bottom
PLABEL73,35.0000,29.0000,-165.00,Bottom
PLABEL74,28.5000,36.0000,-165.00,Bottom
PLABEL75,16.5000,68.0000,-165.00,Bottom
PLABEL76,61.0000,67.0000,-15.00,Top
PLABEL77,25.5000,60.0000,15.00,Top
PLABEL78,3.5000,48.5000,15.00,Top
PLABEL79,91.0000,12.5000,15.00,Top
PLABEL80,19.5000,14.5000,15.00,Top
PLABEL81,23.0000,3.0000,15.00,Top
PLABEL82,38.5000,65.0000,15.00,Top
PLABEL83,76.0000,19.5000,15.00,Top
PLABEL84,94.0000,53.5000,15.00,Top
PLABEL85,76.5000,65.5000,15.00,Top
PLABEL86,37.5000,47.0000,15.00,Top
PLABEL87,9.0000,62.5000,-15.00,Top
PLABEL88,5.5000,32.0000,-15.00,Top
PLABEL89,2.5000,12.0000,-15.00,Top
PLABEL90,41.0000,39.0000,-15.00,Top
PLABEL91,48.5000,66.5000,-15.00,Top
PLABEL92,92.5000,33.0000,-15.00,Top
PLABEL93,47.0000,48.5000,-15.00,Top
PLABEL94,88.0000,27.5000,0.00,Top
PLABEL95,87.0000,15.5000,0.00,Top
PLABEL96,95.5000,33.0000,0.00,Top
PLABEL200,50.0000,60.0000,0.00,Top
PLABEL201,49.5000,45.0000,90.00,Top
PLABEL202,13.0000,65.0000,0.00,Top
PLABEL203,17.5000,38.5000,180.00,Bottom
PLABEL204,29.0000,38.5000,180.00,Bottom
R1,59.0000,52.0000,-90.00,Top
R2,51.5000,52.0000,-90.00,Top
TFT0,52.3000,33.0000,0.00,Top
U$1,15.0000,37.0000,90.00,Top
X1,13.5000,14.5000,180.00,Top
X2,13.5000,25.0000,180.00,Top
