Designator,Comment,Footprint,OOMP ID,Reason
DCJACK0,,TMC2209_Camera_Slider_PCB_revB-import-fps:DCJACK_2MM_PTH,,No verified LCSC part number
PLABEL0,,TMC2209_Camera_Slider_PCB_revB-import-fps:PLABEL0,,No verified LCSC part number
PLABEL1,,TMC2209_Camera_Slider_PCB_revB-import-fps:PLABEL6,,No verified LCSC part number
PLABEL2,,TMC2209_Camera_Slider_PCB_revB-import-fps:PLABEL2,,No verified LCSC part number
PLABEL3,,TMC2209_Camera_Slider_PCB_revB-import-fps:PLABEL3,,No verified LCSC part number
PLABEL4,,TMC2209_Camera_Slider_PCB_revB-import-fps:PLABEL4,,No verified LCSC part number
PLABEL5,,TMC2209_Camera_Slider_PCB_revB-import-fps:PLABEL5,,No verified LCSC part number
PLABEL6,,TMC2209_Camera_Slider_PCB_revB-import-fps:PLABEL6,,No verified LCSC part number
PLABEL7,,TMC2209_Camera_Slider_PCB_revB-import-fps:PLABEL1,,No verified LCSC part number
PLABEL8,,TMC2209_Camera_Slider_PCB_revB-import-fps:PLABEL8,,No verified LCSC part number
PLABEL9,,TMC2209_Camera_Slider_PCB_revB-import-fps:PLABEL9,,No verified LCSC part number
PLABEL10,,TMC2209_Camera_Slider_PCB_revB-import-fps:PLABEL10,,No verified LCSC part number
PLABEL11,,TMC2209_Camera_Slider_PCB_revB-import-fps:PLABEL11,,No verified LCSC part number
PLABEL12,,TMC2209_Camera_Slider_PCB_revB-import-fps:PLABEL12,,No verified LCSC part number
PLABEL13,,TMC2209_Camera_Slider_PCB_revB-import-fps:PLABEL13,,No verified LCSC part number
PLABEL14,,TMC2209_Camera_Slider_PCB_revB-import-fps:PLABEL14,,No verified LCSC part number
PLABEL15,,TMC2209_Camera_Slider_PCB_revB-import-fps:PLABEL15,,No verified LCSC part number
PLABEL16,,TMC2209_Camera_Slider_PCB_revB-import-fps:PLABEL16,,No verified LCSC part number
PLABEL17,,TMC2209_Camera_Slider_PCB_revB-import-fps:PLABEL17,,No verified LCSC part number
PLABEL18,,TMC2209_Camera_Slider_PCB_revB-import-fps:PLABEL18,,No verified LCSC part number
PLABEL19,,TMC2209_Camera_Slider_PCB_revB-import-fps:PLABEL19,,No verified LCSC part number
PLABEL21,,TMC2209_Camera_Slider_PCB_revB-import-fps:PLABEL21,,No verified LCSC part number
PLABEL24,,TMC2209_Camera_Slider_PCB_revB-import-fps:PLABEL24,,No verified LCSC part number
PLABEL25,,TMC2209_Camera_Slider_PCB_revB-import-fps:PLABEL25,,No verified LCSC part number
PLABEL26,,TMC2209_Camera_Slider_PCB_revB-import-fps:PLABEL26,,No verified LCSC part number
PLABEL27,,TMC2209_Camera_Slider_PCB_revB-import-fps:PLABEL27,,No verified LCSC part number
PLABEL28,,TMC2209_Camera_Slider_PCB_revB-import-fps:PLABEL28,,No verified LCSC part number
PLABEL29,,TMC2209_Camera_Slider_PCB_revB-import-fps:PLABEL29,,No verified LCSC part number
PLABEL30,,TMC2209_Camera_Slider_PCB_revB-import-fps:PLABEL30,,No verified LCSC part number
PLABEL31,,TMC2209_Camera_Slider_PCB_revB-import-fps:PLABEL31,,No verified LCSC part number
PLABEL32,,TMC2209_Camera_Slider_PCB_revB-import-fps:PLABEL32,,No verified LCSC part number
PLABEL33,,TMC2209_Camera_Slider_PCB_revB-import-fps:PLABEL33,,No verified LCSC part number
