Comment,Designator,Footprint,LCSC Part #
,JP1,Metro THM+LDO Rev C - CP2104-import-fps:1X01_ROUND,C7501259
,X2,Metro THM+LDO Rev C - CP2104-import-fps:DCJACK_2MM_PTH,
,U$14,Metro THM+LDO Rev C - CP2104-import-fps:METROSILK_BOT,
,U$4,Metro THM+LDO Rev C - CP2104-import-fps:METROSILK_CP2104_TOP,
,U$15,Metro THM+LDO Rev C - CP2104-import-fps:PCBFEAT-REV-040,
,GROUND1,Metro THM+LDO Rev C - CP2104-import-fps:SJ,
,VSELECT0,Metro THM+LDO Rev C - CP2104-import-fps:SOLDERJUMPER_2WAY_OPEN_NOPASTE,
,RESET-EN0,Metro THM+LDO Rev C - CP2104-import-fps:SOLDERJUMPER_CLOSEDWIRE,
,SW2,Metro THM+LDO Rev C - CP2104-import-fps:SPDT_SMT_SSSS811101,
,U$17,Metro THM+LDO Rev C - CP2104-import-fps:SYMBOL_CE_TINY,
,U$16,Metro THM+LDO Rev C - CP2104-import-fps:SYMBOL_FCC_TINY,
0.1uF,"C2,C4,C5,C6,C9,C12,C13,C15",Metro THM+LDO Rev C - CP2104-import-fps:0805-NO,
0.1uF,C10,Metro THM+LDO Rev C - CP2104-import-fps:0805_10MGAP,
10K,"R7,R13,R14,R15,R16",Metro THM+LDO Rev C - CP2104-import-fps:0805-NO,C17414
10K,R8,Metro THM+LDO Rev C - CP2104-import-fps:_0805MP,C17414
10uF,"C1,C3,C7",Metro THM+LDO Rev C - CP2104-import-fps:0805-NO,
1K,"R1,R3,R6,R9,R10,R11,R12",Metro THM+LDO Rev C - CP2104-import-fps:0805-NO,C17513
1N4148,D2,Metro THM+LDO Rev C - CP2104-import-fps:SOD-323,
20329,X3,Metro THM+LDO Rev C - CP2104-import-fps:4UCONN_20329_V2,
20609,AD0,Metro THM+LDO Rev C - CP2104-import-fps:1X06_OVAL,C37208
20610,"IOL0,POWER0",Metro THM+LDO Rev C - CP2104-import-fps:1X08_OVAL,C492421
20611,IOH0,Metro THM+LDO Rev C - CP2104-import-fps:1X10_OVAL,C57369
3x2 M,ICSP0,Metro THM+LDO Rev C - CP2104-import-fps:2X03_ROUND_70MIL,
47uF+/6.3V+,PC2,Metro THM+LDO Rev C - CP2104-import-fps:PANASONIC_D,
47uF/25V,PC1,Metro THM+LDO Rev C - CP2104-import-fps:PANASONIC_D,
500mA,F2,Metro THM+LDO Rev C - CP2104-import-fps:1206-NO,
6mm,RESET0,Metro THM+LDO Rev C - CP2104-import-fps:EVQ-Q2,
AP2112-3.3,U4,Metro THM+LDO Rev C - CP2104-import-fps:SOT23-5,
ATMEGA328P-AU,ZU4,Metro THM+LDO Rev C - CP2104-import-fps:TQFP32-08,
CP2104,U3,Metro THM+LDO Rev C - CP2104-import-fps:QFN24_4MM_SMSC,
CSTCE16M0V53-R0 16MHZ,Y2,Metro THM+LDO Rev C - CP2104-import-fps:RESONATOR,
DMP3098L,"T1,T2",Metro THM+LDO Rev C - CP2104-import-fps:SOT-23,
FERRITE,"FB1,FB2",Metro THM+LDO Rev C - CP2104-import-fps:0805-NO,
FIDUCIAL_1MM,"FD1,FD2,FD3",Metro THM+LDO Rev C - CP2104-import-fps:FIDUCIAL_1MM,
GREEN,ON0,Metro THM+LDO Rev C - CP2104-import-fps:CHIPLED_0805_NOOUTLINE,
LMV358IDGKR,U5,Metro THM+LDO Rev C - CP2104-import-fps:MSOP08,
MBR120,D1,Metro THM+LDO Rev C - CP2104-import-fps:SOD-123,
NCP1117ST50T3G,U1,Metro THM+LDO Rev C - CP2104-import-fps:SOT223-R,
RED,L0,Metro THM+LDO Rev C - CP2104-import-fps:CHIPLED_0805_NOOUTLINE,
YELLOW,"RXLED0,TXLED0",Metro THM+LDO Rev C - CP2104-import-fps:CHIPLED_0805_NOOUTLINE,
