Comment,Designator,Footprint,LCSC Part #
,J2,MAX30105_Breakout-import-fps:1X05,C42431835
0.1uF,"C1,C3",MAX30105_Breakout-import-fps:0603-CAP,C14663
1.8V Test,TP1,MAX30105_Breakout-import-fps:PAD.03X.04,
1.8V/100mA,U1,MAX30105_Breakout-import-fps:SC70,
10uF/10V,C5,MAX30105_Breakout-import-fps:0805-CAP,
200mA/50V,"Q1,Q2",MAX30105_Breakout-import-fps:SOT23-3,
4.7K,"R1,R2,R5,R8,R9",MAX30105_Breakout-import-fps:0603-RES,C23162
4.7uF,C4,MAX30105_Breakout-import-fps:0603-CAP,C69335
FRAME-LETTER,FRAME1,MAX30105_Breakout-import-fps:CREATIVE_COMMONS,
INT,JP2,MAX30105_Breakout-import-fps:PAD-JUMPER-2-NC_BY_TRACE_YES_SILK,
MAX30105,U2,MAX30105_Breakout-import-fps:OLGA-14,
PU,JP3,MAX30105_Breakout-import-fps:PAD-JUMPER-3-3OF3_NC_BY_TRACE_YES_SILK_FULL_BOX,
