Comment,Designator,Footprint,LCSC Part #
,JP2,Adafruit MPU6050-import-fps:1X06_ROUND,C37208
,JP3,Adafruit MPU6050-import-fps:1X06_ROUND_70,C37208
,U$46,Adafruit MPU6050-import-fps:PCBFEAT-REV-040,
,"U$47,U$48",Adafruit MPU6050-import-fps:STEMMAQT,
0.1uF,"C2,C7",Adafruit MPU6050-import-fps:0603-NO,C14663
10K,"R2,R4",Adafruit MPU6050-import-fps:0603-NO,C98220
10K,R3,Adafruit MPU6050-import-fps:RESPACK_4X0603,C98220
10uF,"C5,C6",Adafruit MPU6050-import-fps:0805-NO,
2.2nF,C1,Adafruit MPU6050-import-fps:0603-NO,
AP2112K-3.3,U3,Adafruit MPU6050-import-fps:SOT23-5,
BSS138,Q2,Adafruit MPU6050-import-fps:SOT363,
GREEN,D1,Adafruit MPU6050-import-fps:CHIPLED_0603_NOOUTLINE,
MPU-6050,U1,Adafruit MPU6050-import-fps:QFN24_4MM_SMSC,
STEMMA_I2C_QT,"CONN3,CONN4",Adafruit MPU6050-import-fps:JST_SH4,C160404
