Designator,Mid X,Mid Y,Rotation,Layer
B1,11.9380,3.5560,180.00,Top
C1,18.2880,13.0810,-90.00,Top
C2,28.1940,4.9530,-90.00,Top
C4,20.0660,13.0810,-90.00,Top
C5,25.7810,2.7940,90.00,Top
C6,6.8580,10.9220,-90.00,Top
CN1,37.0840,10.7950,90.00,Top
JP1,21.5900,20.3200,0.00,Top
JP2,11.4300,20.3200,0.00,Top
L1,24.0210,14.1260,0.00,Top
LBO0,6.7310,2.1590,180.00,Top
LED3,8.3820,19.5580,180.00,Top
LED4,5.4610,19.5580,0.00,Top
PWR0,32.5710,1.3650,90.00,Top
Q1,9.9060,11.8110,0.00,Top
R1,18.2880,6.8580,180.00,Top
R2,19.1770,9.6520,-90.00,Top
R3,22.9870,3.0480,-90.00,Top
R4,21.0820,3.0480,-90.00,Top
R5,29.0830,1.2700,180.00,Top
R6,8.7630,15.7480,-90.00,Top
R7,6.8580,15.7480,-90.00,Top
R8,11.5570,14.8590,90.00,Top
R9,27.9900,8.6370,-90.00,Top
R10,27.9720,12.2530,90.00,Top
R11,30.9880,20.1930,180.00,Top
R12,27.9400,15.8750,-90.00,Top
R13,18.6360,3.1740,90.00,Top
R20,6.8580,6.7310,90.00,Top
U1,23.7630,8.4280,180.00,Top
U2,14.6050,14.8590,90.00,Top
U$13,9.3980,8.8900,0.00,Top
U$25,34.6710,6.3500,0.00,Top
U$26,34.6710,15.2400,0.00,Top
U$28,17.1450,15.1130,0.00,Top
U$29,4.4450,0.3810,90.00,Bottom
X1,33.4010,10.6680,90.00,Top
X2,4.3180,10.7950,-90.00,Top
