Ref,Val,Package,PosX,PosY,Rot,Side
"TP1","","TESTPOINT_ROUND_2MM",15.367000,30.861000,180.000000,bottom
"TP2","","TESTPOINT_ROUND_2MM",15.367000,33.401000,180.000000,bottom
"TP3","","TESTPOINT_ROUND_2MM",15.367000,35.941000,180.000000,bottom
"TP4","","TESTPOINT_ROUND_2MM",15.367000,38.481000,180.000000,bottom
"U$16","","PCBFEAT-REV-040",1.663700,30.429200,180.000000,bottom
"U$22","","ADAFRUIT_TEXT_30MM",6.096000,4.318000,90.000000,bottom
"Y1","DNC","CRYSTAL_CYL_2X6MM_SMT",3.302000,23.622000,90.000000,bottom
"C1","1uF","0603-NO",3.873500,19.621500,0.000000,top
"C2","1uF","0603-NO",15.176500,35.623500,0.000000,top
"C3","10uF","0805-NO",15.367000,20.180300,0.000000,top
"C4","10uF","0805-NO",7.620000,19.558000,0.000000,top
"C5","10uF","0805-NO",11.506200,7.264400,0.000000,top
"C6","10uF","0805-NO",3.302000,6.743700,90.000000,top
"C8","1uF","0603-NO",8.763000,17.780000,0.000000,top
"D4","YELLOW","CHIPLED_0805_NOOUTLINE",16.383000,16.446500,180.000000,top
"D5","YELLOW","CHIPLED_0805_NOOUTLINE",14.605000,16.446500,180.000000,top
"FID1","FIDUCIAL_1MM","FIDUCIAL_1MM",9.017000,32.893000,0.000000,top
"FID2","FIDUCIAL_1MM","FIDUCIAL_1MM",1.270000,7.620000,0.000000,top
"LED3","RED","CHIPLED_0805_NOOUTLINE",15.367000,29.464000,90.000000,top
"LED4","BLUE","CHIPLED_0805_NOOUTLINE",15.303500,34.036000,90.000000,top
"R1","1K","0603-NO",16.383000,13.081000,90.000000,top
"R2","1K","0603-NO",14.605000,13.081000,90.000000,top
"R3","1K","0603-NO",15.176500,30.988000,180.000000,top
"R4","10K","0603-NO",9.969500,9.842500,90.000000,top
"R5","10K","0603-NO",15.176500,37.147500,0.000000,top
"R6","10K","0603-NO",15.367000,27.305000,0.000000,top
"R7","1K","0603-NO",15.176500,32.512000,180.000000,top
"R8","20K","0603-NO",11.493500,9.842500,-90.000000,top
"SW1","KMR2","BTN_KMR2_4.6X2.8",15.748000,23.876000,-90.000000,top
"SW2","EG1213","EG1390",4.000500,13.462000,-90.000000,top
"U$31","","ADAFRUIT_3.5MM",13.779500,17.589500,90.000000,top
"U1","MDBT40","BLE_MODULE_RAYTAC_MDBT40",6.350000,30.734000,0.000000,top
"U2","AP2112K-3.3","SOT23-5",7.137400,7.543800,90.000000,top
"U3","CP210x","QFN24_4MM_SMSC",10.731500,14.414500,0.000000,top
"X1","USB-A","USB_A-THM",8.890000,2.540000,180.000000,top
