Designator,Comment,Footprint,OOMP ID,Reason
C1,1uF,Adafruit 128x64 Mono OLED PCB-import-fps:C0805K,,No verified LCSC part number
C2,1uF,Adafruit 128x64 Mono OLED PCB-import-fps:C0805K,,No verified LCSC part number
C3,2.2uF,Adafruit 128x64 Mono OLED PCB-import-fps:C0805K,,No verified LCSC part number
C4,1uF,Adafruit 128x64 Mono OLED PCB-import-fps:C0805K,,No verified LCSC part number
C5,0.1uF,Adafruit 128x64 Mono OLED PCB-import-fps:C0805K,,No verified LCSC part number
C6,2.2uF,Adafruit 128x64 Mono OLED PCB-import-fps:C0805K,,No verified LCSC part number
C7,0.1uF,Adafruit 128x64 Mono OLED PCB-import-fps:C0805K,,No verified LCSC part number
U$1,UG-2864HSWEG01,Adafruit 128x64 Mono OLED PCB-import-fps:1X30-0.7MM,,No verified LCSC part number
U$2,,Adafruit 128x64 Mono OLED PCB-import-fps:ADAFRUIT200MIL,,No verified LCSC part number
U$3,FIDUCIAL,Adafruit 128x64 Mono OLED PCB-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$4,FIDUCIAL,Adafruit 128x64 Mono OLED PCB-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
