Designator,Mid X,Mid Y,Rotation,Layer
C1,27.1780,7.4930,180.00,Top
C2,-0.7620,31.6230,90.00,Top
C3,24.1300,24.7650,-90.00,Top
C4,23.3680,10.5410,90.00,Top
C5,21.5900,10.5410,90.00,Top
DISP1,15.8750,22.8600,0.00,Bottom
IC2,27.1780,10.4140,90.00,Top
IC4,8.2550,9.3980,0.00,Top
JP1,15.8750,1.9050,180.00,Top
Q2,14.2240,29.2100,-90.00,Top
Q3,21.3360,33.4010,180.00,Top
R1,13.2080,9.1440,90.00,Top
R2,5.7150,9.1440,90.00,Top
R3,3.3020,9.0170,90.00,Top
R4,10.6680,9.1440,90.00,Top
R5,21.3360,29.7180,-90.00,Top
U1,20.4470,23.6220,180.00,Top
U$1,-1.7780,9.6520,0.00,Top
U$2,15.7480,35.4330,180.00,Top
U$4,27.5590,43.4340,-90.00,Top
U$5,-0.3810,8.5090,0.00,Top
U$19,23.2410,25.4000,0.00,Top
X1,15.8750,42.5450,0.00,Top
