Designator,Comment,Footprint,OOMP ID,Reason
C1,10uF/16V,Adafruit Feather RP2040 ThinkInk-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C4,10uF/16V,Adafruit Feather RP2040 ThinkInk-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C5,10uF/16V,Adafruit Feather RP2040 ThinkInk-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C16,10uF/16V,Adafruit Feather RP2040 ThinkInk-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C19,10uF/16V,Adafruit Feather RP2040 ThinkInk-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C20,10uF/16V,Adafruit Feather RP2040 ThinkInk-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C27,10uF/16V,Adafruit Feather RP2040 ThinkInk-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C28,10uF/16V,Adafruit Feather RP2040 ThinkInk-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
CHG0,ORANGE,Adafruit Feather RP2040 ThinkInk-import-fps:CHIPLED_0603_NOOUTLINE,electronic_led_0603,No verified LCSC part number
CONN1,STEMMA_I2C_QTRA,Adafruit Feather RP2040 ThinkInk-import-fps:JST_SH4_RA,,No verified LCSC part number
D1,1N5819,Adafruit Feather RP2040 ThinkInk-import-fps:SOD-323_MINI,,No verified LCSC part number
D2,1N5819,Adafruit Feather RP2040 ThinkInk-import-fps:SOD-323_MINI,,No verified LCSC part number
D3,1N5819,Adafruit Feather RP2040 ThinkInk-import-fps:SOD-323_MINI,,No verified LCSC part number
D4,PMEG2020AEA,Adafruit Feather RP2040 ThinkInk-import-fps:SOD-323F,,No verified LCSC part number
D5,1N5819,Adafruit Feather RP2040 ThinkInk-import-fps:SOD-323_MINI,,No verified LCSC part number
D+1,"TPB1,27","Adafruit Feather RP2040 ThinkInk-import-fps:B1,27",,No verified LCSC part number
D-1,"TPB1,27","Adafruit Feather RP2040 ThinkInk-import-fps:B1,27",,No verified LCSC part number
EINK2,EINK_24PIN_CONNECTOR,Adafruit Feather RP2040 ThinkInk-import-fps:EINK_24PIN,,No verified LCSC part number
IC1,RP2040_QFN56,Adafruit Feather RP2040 ThinkInk-import-fps:QFN56_7MM_REDUCEDEPAD,,No verified LCSC part number
L0,RED,Adafruit Feather RP2040 ThinkInk-import-fps:CHIPLED_0603_NOOUTLINE,electronic_led_0603_red,No verified LCSC part number
L1,10uH,Adafruit Feather RP2040 ThinkInk-import-fps:INDUCTOR_4X4MM_NR401,,No verified LCSC part number
LED1,WS2812B_SK6805_1515,Adafruit Feather RP2040 ThinkInk-import-fps:SK6805_1515,,No verified LCSC part number
PLABEL0,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL0,,No verified LCSC part number
PLABEL1,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL1,,No verified LCSC part number
PLABEL2,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL2,,No verified LCSC part number
PLABEL3,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL3,,No verified LCSC part number
PLABEL4,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL4,,No verified LCSC part number
PLABEL5,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL5,,No verified LCSC part number
PLABEL6,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL6,,No verified LCSC part number
PLABEL7,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL7,,No verified LCSC part number
PLABEL8,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL8,,No verified LCSC part number
PLABEL9,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL9,,No verified LCSC part number
PLABEL10,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL10,,No verified LCSC part number
PLABEL11,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL11,,No verified LCSC part number
PLABEL12,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL12,,No verified LCSC part number
PLABEL13,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL13,,No verified LCSC part number
PLABEL14,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL14,,No verified LCSC part number
PLABEL15,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL15,,No verified LCSC part number
PLABEL16,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL16,,No verified LCSC part number
PLABEL17,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL17,,No verified LCSC part number
PLABEL18,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL18,,No verified LCSC part number
PLABEL19,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL19,,No verified LCSC part number
PLABEL20,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL20,,No verified LCSC part number
PLABEL21,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL21,,No verified LCSC part number
PLABEL22,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL22,,No verified LCSC part number
PLABEL23,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL23,,No verified LCSC part number
PLABEL24,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL24,,No verified LCSC part number
PLABEL25,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL25,,No verified LCSC part number
PLABEL26,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL26,,No verified LCSC part number
PLABEL27,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL27,,No verified LCSC part number
PLABEL28,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL28,,No verified LCSC part number
PLABEL29,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL29,,No verified LCSC part number
PLABEL30,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL30,,No verified LCSC part number
PLABEL31,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL31,,No verified LCSC part number
PLABEL32,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL32,,No verified LCSC part number
PLABEL33,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL33,,No verified LCSC part number
PLABEL34,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL34,,No verified LCSC part number
PLABEL35,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL35,,No verified LCSC part number
PLABEL36,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL36,,No verified LCSC part number
PLABEL37,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL37,,No verified LCSC part number
PLABEL38,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL38,,No verified LCSC part number
PLABEL39,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL39,,No verified LCSC part number
PLABEL40,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL40,,No verified LCSC part number
PLABEL41,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL41,,No verified LCSC part number
PLABEL42,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL42,,No verified LCSC part number
PLABEL43,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL43,,No verified LCSC part number
PLABEL44,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL44,,No verified LCSC part number
PLABEL45,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL45,,No verified LCSC part number
PLABEL46,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL46,,No verified LCSC part number
PLABEL47,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL47,,No verified LCSC part number
PLABEL48,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL48,,No verified LCSC part number
PLABEL49,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL49,,No verified LCSC part number
PLABEL50,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL50,,No verified LCSC part number
PLABEL51,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL51,,No verified LCSC part number
PLABEL52,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL52,,No verified LCSC part number
PLABEL53,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL53,,No verified LCSC part number
PLABEL54,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL54,,No verified LCSC part number
PLABEL55,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL55,,No verified LCSC part number
PLABEL56,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL56,,No verified LCSC part number
PLABEL57,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL57,,No verified LCSC part number
PLABEL58,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL58,,No verified LCSC part number
PLABEL59,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL59,,No verified LCSC part number
PLABEL60,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL60,,No verified LCSC part number
PLABEL61,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL61,,No verified LCSC part number
PLABEL62,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL62,,No verified LCSC part number
PLABEL63,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL63,,No verified LCSC part number
PLABEL64,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL64,,No verified LCSC part number
PLABEL65,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL65,,No verified LCSC part number
PLABEL66,,Adafruit Feather RP2040 ThinkInk-import-fps:PLABEL66,,No verified LCSC part number
Q3,DMG3415UFY,Adafruit Feather RP2040 ThinkInk-import-fps:DFN2015-3,,No verified LCSC part number
Q5,IRLML0100,Adafruit Feather RP2040 ThinkInk-import-fps:SOT23-WIDE,,No verified LCSC part number
R14,0.47ohm,Adafruit Feather RP2040 ThinkInk-import-fps:0603-NO,,No verified LCSC part number
SW1,RKB2,Adafruit Feather RP2040 ThinkInk-import-fps:BTN_RKB2_4.6X2.8,,No verified LCSC part number
SW2,RKB2,Adafruit Feather RP2040 ThinkInk-import-fps:BTN_RKB2_4.6X2.8,,No verified LCSC part number
TP3,,Adafruit Feather RP2040 ThinkInk-import-fps:TESTPOINT_ROUND_1.5MM_NO,,No verified LCSC part number
U1,8MB QSPI,Adafruit Feather RP2040 ThinkInk-import-fps:USON8_4X4,,No verified LCSC part number
U2,RT9080-3.3,Adafruit Feather RP2040 ThinkInk-import-fps:SOT23-5,electronic_ic_sot_23_5_power_management_linear_voltage_regulator_3_3_volt_richtek_rt9080_33,No verified LCSC part number
U3,MCP73831T-2ACI/OT,Adafruit Feather RP2040 ThinkInk-import-fps:SOT23-5,,No verified LCSC part number
U$13,,Adafruit Feather RP2040 ThinkInk-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
U$28,,Adafruit Feather RP2040 ThinkInk-import-fps:ADAFRUIT_2.5MM,,No verified LCSC part number
U$34,FIDUCIAL_1MM,Adafruit Feather RP2040 ThinkInk-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$35,FIDUCIAL_1MM,Adafruit Feather RP2040 ThinkInk-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$42,,Adafruit Feather RP2040 ThinkInk-import-fps:ADAFRUIT_3.5MM,,No verified LCSC part number
U$46,,Adafruit Feather RP2040 ThinkInk-import-fps:FEATHERLOGO_MED,,No verified LCSC part number
X1,JSTPH,Adafruit Feather RP2040 ThinkInk-import-fps:JSTPH2_BATT,,No verified LCSC part number
X6,USB Type C,Adafruit Feather RP2040 ThinkInk-import-fps:USB_C_CUSB31-CFM2AX-01-X,,No verified LCSC part number
Y1,12MHz/12pF,Adafruit Feather RP2040 ThinkInk-import-fps:CRYSTAL_2.5X2,,No verified LCSC part number
