Comment,Designator,Footprint,LCSC Part #
,U$22,Adafruit Bluefruit LE USB Friend-import-fps:ADAFRUIT_TEXT_30MM,
,U$27,Adafruit Bluefruit LE USB Friend-import-fps:PCBFEAT-REV-056,
0,R4,Adafruit Bluefruit LE USB Friend-import-fps:_0805MP,C2907288
10K,"R5,R6",Adafruit Bluefruit LE USB Friend-import-fps:_0805MP,C17414
10uF,"C3,C4",Adafruit Bluefruit LE USB Friend-import-fps:_0805MP,
1K,"R1,R2,R3,R7",Adafruit Bluefruit LE USB Friend-import-fps:_0805MP,C17513
1uF,"C1,C2",Adafruit Bluefruit LE USB Friend-import-fps:_0805MP,
20317,X2,Adafruit Bluefruit LE USB Friend-import-fps:2X05_1.27MM_BOX_POSTS,
BLUE,LED4,Adafruit Bluefruit LE USB Friend-import-fps:CHIPLED_0805_NOOUTLINE,
DNC,Y1,Adafruit Bluefruit LE USB Friend-import-fps:CRYSTAL_CYL_2X6MM_SMT,
FT231XQ-x ,U2,Adafruit Bluefruit LE USB Friend-import-fps:QFN20_4MM,
GREEN,LED2,Adafruit Bluefruit LE USB Friend-import-fps:CHIPLED_0805_NOOUTLINE,
KMR2,SW1,Adafruit Bluefruit LE USB Friend-import-fps:BTN_KMR2_4.6X2.8,
KMR2,SW2,Adafruit Bluefruit LE USB Friend-import-fps:EG1390,
nrf51822_32KB,U1,Adafruit Bluefruit LE USB Friend-import-fps:BLE_MODULE_RAYTAC_MDBT40,
RED,LED3,Adafruit Bluefruit LE USB Friend-import-fps:CHIPLED_0805_NOOUTLINE,
USB A,X1,Adafruit Bluefruit LE USB Friend-import-fps:USB_A-THM,
YELLOW,LED1,Adafruit Bluefruit LE USB Friend-import-fps:CHIPLED_0805_NOOUTLINE,
