Ref,Val,Package,PosX,PosY,Rot,Side
"C3","10uF","0805-NO",27.305000,1.524000,-90.000000,bottom
"C4","1uF","0603-NO",18.351500,4.699000,-0.000000,bottom
"C5","1uF","0603-NO",20.066000,-3.619500,-0.000000,bottom
"C8","10uF","0805-NO",24.638000,-1.714500,-0.000000,bottom
"FID1","FIDUCIAL_1MM","FIDUCIAL_1MM",8.636000,3.302000,-0.000000,bottom
"FID2","FIDUCIAL_1MM","FIDUCIAL_1MM",39.992300,-4.826000,-0.000000,bottom
"IC3","ATSAMD21E","QFN32_5MM",18.097500,0.698500,-0.000000,bottom
"Q2","reset","BTN_KMR2_4.6X2.8",30.416500,0.000000,-90.000000,bottom
"RST0","TPTP16R","TP16R",22.733000,-3.556000,-0.000000,bottom
"SWC0","TPTP15R","TP15R",16.510000,-3.556000,-0.000000,bottom
"SWD0","TPTP16R","TP16R",14.224000,-3.556000,-0.000000,bottom
"U$6","","ADAFRUIT_9MM",44.323000,4.191000,-0.000000,bottom
"U$8","","PCBFEAT-REV-040",39.179500,2.794000,180.000000,bottom
"U1","AP2112K-3.3","SOT23-5",24.447500,1.651000,-0.000000,bottom
"CN1","USB A","USBA_PCB",48.641000,0.000000,180.000000,top
"LED1","WS2812B_SK6812E","NEO3535_REVERSE",11.557000,0.000000,-90.000000,top
"LED2","WS2812B_SK6812E","NEO3535_REVERSE",34.544000,0.000000,90.000000,top
"POT1","SLIDE_POT_35MM","SLIDE_POT_35MM",23.114000,0.000000,0.000000,top
"TOUCH0","","TESTPOINT_ROUND_0.5MM",2.794000,3.937000,0.000000,top
