Comment,Designator,Footprint,LCSC Part #
,"JP2,JP3,JP4",Adafruit DRV8833-import-fps:1X02_ROUND,C492401
,JP5,Adafruit DRV8833-import-fps:1X08_ROUND_70,C492421
,U$17,Adafruit DRV8833-import-fps:ADAFRUIT_3.5MM,
,U$16,Adafruit DRV8833-import-fps:SYMBOL_MINUS,
,U$15,Adafruit DRV8833-import-fps:SYMBOL_PLUS,
0.1uF,C3,Adafruit DRV8833-import-fps:0805-NO,
0.2Ω,"R1,R2",Adafruit DRV8833-import-fps:_1206,
10µF,C2,Adafruit DRV8833-import-fps:0805-NO,
10µF/16V,"C1,C4",Adafruit DRV8833-import-fps:0805-NO,
DMG3415U,Q1,Adafruit DRV8833-import-fps:SOT23-WIDE,
DRV8833PWPR,U1,Adafruit DRV8833-import-fps:HTSSOP16,
VMOTORIN,J1,Adafruit DRV8833-import-fps:TERMBLOCK_1X2-3.5MM,
