Designator,Comment,Footprint,OOMP ID,Reason
C1,10µF/16V,Adafruit DRV8833-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C2,10µF,Adafruit DRV8833-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C3,0.1uF,Adafruit DRV8833-import-fps:0805-NO,,No verified LCSC part number
C4,10µF/16V,Adafruit DRV8833-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
J1,VMOTORIN,Adafruit DRV8833-import-fps:TERMBLOCK_1X2-3.5MM,,No verified LCSC part number
Q1,DMG3415U,Adafruit DRV8833-import-fps:SOT23-WIDE,,No verified LCSC part number
R1,0.2Ω,Adafruit DRV8833-import-fps:_1206,,No verified LCSC part number
R2,0.2Ω,Adafruit DRV8833-import-fps:_1206,,No verified LCSC part number
U1,DRV8833PWPR,Adafruit DRV8833-import-fps:HTSSOP16,,No verified LCSC part number
U$15,,Adafruit DRV8833-import-fps:SYMBOL_PLUS,,No verified LCSC part number
U$16,,Adafruit DRV8833-import-fps:SYMBOL_MINUS,,No verified LCSC part number
U$17,,Adafruit DRV8833-import-fps:ADAFRUIT_3.5MM,,No verified LCSC part number
