Comment,Designator,Footprint,LCSC Part #
,U$28,Adafruit 1.3in Color TFT Bonnet-import-fps:ADAFRUIT_5MM,
,U$2,Adafruit 1.3in Color TFT Bonnet-import-fps:PCBFEAT-REV-040,
,U$29,Adafruit 1.3in Color TFT Bonnet-import-fps:STEMMAQT,
10,R5,Adafruit 1.3in Color TFT Bonnet-import-fps:0603-NO,C22859
10K,R2,Adafruit 1.3in Color TFT Bonnet-import-fps:0603-NO,C98220
10K,"R1,R3,R11,R12,R13,R14,R16,R18",Adafruit 1.3in Color TFT Bonnet-import-fps:0805-NO,C17414
10uF,"C1,C10",Adafruit 1.3in Color TFT Bonnet-import-fps:0805-NO,
APX803,IC1,Adafruit 1.3in Color TFT Bonnet-import-fps:SOT23,
BSS138,Q3,Adafruit 1.3in Color TFT Bonnet-import-fps:SOT23-WIDE,C52895
DISP_LCD_ST7789_1.3IN,DISPLAY1,Adafruit 1.3in Color TFT Bonnet-import-fps:TFT_1.3IN_240X240_24P,
EVQQ,SW2,Adafruit 1.3in Color TFT Bonnet-import-fps:6MM_SMT,
EVQQ,SW1,Adafruit 1.3in Color TFT Bonnet-import-fps:6MMX6MM_TACTILE_SMT,
NAVSWITCHSKQUABAUE010,SW3,Adafruit 1.3in Color TFT Bonnet-import-fps:SKQUBAE010,
RASPBERRYPI_BPLUS_BONNETSMT,RPI1,Adafruit 1.3in Color TFT Bonnet-import-fps:PI_BONNET_SMT,
STEMMA_I2C_QT,CONN1,Adafruit 1.3in Color TFT Bonnet-import-fps:JST_SH4,C160404
