Ref,Val,Package,PosX,PosY,Rot,Side
"C1","0.1µF","0603-NO",27.276000,-26.352500,90.000000,top
"C2","1µF","0805_10MGAP",30.734000,-29.498500,0.000000,top
"C3","1µF","0805-NO",30.959000,-26.352500,90.000000,top
"C4","10µF","0805-NO",38.073000,-6.854500,180.000000,top
"C5","10µF","0805-NO",37.991000,-14.013500,180.000000,top
"C6","10uF","0805-NO",42.545000,-14.033500,0.000000,top
"C7","10uF","0805-NO",45.593000,-13.017500,-90.000000,top
"C8","1uF","0805-NO",42.799000,-6.794500,180.000000,top
"FB1","FERRITE","_0805",29.054000,-26.352500,-90.000000,top
"FB2","FERRITE","_0805",32.991000,-26.352500,-90.000000,top
"FID1","FIDUCIAL_1MM","FIDUCIAL_1MM",0.021000,-0.010500,180.000000,top
"FID2","FIDUCIAL_1MM","FIDUCIAL_1MM",58.195000,-38.214500,180.000000,top
"FID3","FIDUCIAL_1MM","FIDUCIAL_1MM",58.166000,1.079500,180.000000,top
"IC1","LS013B4DN04","SHARP_2.7IN",28.829000,-35.496500,0.000000,top
"IC2","AP3602","SOT23-6",42.799000,-10.477500,0.000000,top
"JP1","","1X09_ROUND_70",28.829000,5.651500,180.000000,top
"R1","10K","0603-NO",26.768000,-15.430500,90.000000,top
"R2","10K","0603-NO",24.286000,-15.430500,-90.000000,top
"R3","10K","0603-NO",30.509000,-15.303500,90.000000,top
"U$21","MOUNTINGHOLE2.5_THICK","MOUNTINGHOLE_2.5_PLATED_THICK",58.039000,-45.148500,90.000000,top
"U$22","MOUNTINGHOLE2.5_THICK","MOUNTINGHOLE_2.5_PLATED_THICK",-0.381000,-45.148500,-90.000000,top
"U$27","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",58.039000,5.651500,-90.000000,top
"U$28","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",-0.381000,5.651500,90.000000,top
"U$29","","PCBFEAT-REV-040",29.083000,-20.637500,0.000000,top
"U$32","","ADAFRUIT_TEXT_20MM",-0.635000,-18.097500,0.000000,top
"U1","74HC4050D","SOIC16",28.673000,-9.334500,180.000000,top
"U2","AP2112K-3.3","SOT23-5",38.033000,-10.504500,180.000000,top
