Designator,Comment,Footprint,OOMP ID,Reason
A0,,Adafruit I2C SPI LCD STEMMA backpack-import-fps:SOLDERJUMPER_ARROW_NOPASTE,,No verified LCSC part number
A1,,Adafruit I2C SPI LCD STEMMA backpack-import-fps:SOLDERJUMPER_ARROW_NOPASTE,,No verified LCSC part number
A2,,Adafruit I2C SPI LCD STEMMA backpack-import-fps:SOLDERJUMPER_ARROW_NOPASTE,,No verified LCSC part number
C4,10uF,Adafruit I2C SPI LCD STEMMA backpack-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C5,10uF,Adafruit I2C SPI LCD STEMMA backpack-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C6,1uF,Adafruit I2C SPI LCD STEMMA backpack-import-fps:0805-NO,,No verified LCSC part number
D1,GREEN,Adafruit I2C SPI LCD STEMMA backpack-import-fps:CHIPLED_0603_NOOUTLINE,electronic_led_0603_green,No verified LCSC part number
IC1,MCP23008/SO,Adafruit I2C SPI LCD STEMMA backpack-import-fps:SO18W,,No verified LCSC part number
IC2,74HC595D,Adafruit I2C SPI LCD STEMMA backpack-import-fps:SO16,,No verified LCSC part number
IC3,AP3602/RT9361,Adafruit I2C SPI LCD STEMMA backpack-import-fps:SOT23-6,,No verified LCSC part number
PLABEL0,,Adafruit I2C SPI LCD STEMMA backpack-import-fps:PLABEL0,,No verified LCSC part number
PLABEL1,,Adafruit I2C SPI LCD STEMMA backpack-import-fps:PLABEL1,,No verified LCSC part number
PLABEL2,,Adafruit I2C SPI LCD STEMMA backpack-import-fps:PLABEL2,,No verified LCSC part number
PLABEL3,,Adafruit I2C SPI LCD STEMMA backpack-import-fps:PLABEL3,,No verified LCSC part number
PLABEL4,,Adafruit I2C SPI LCD STEMMA backpack-import-fps:PLABEL4,,No verified LCSC part number
PLABEL5,,Adafruit I2C SPI LCD STEMMA backpack-import-fps:PLABEL5,,No verified LCSC part number
PLABEL6,,Adafruit I2C SPI LCD STEMMA backpack-import-fps:PLABEL6,,No verified LCSC part number
PLABEL7,,Adafruit I2C SPI LCD STEMMA backpack-import-fps:PLABEL7,,No verified LCSC part number
PLABEL8,,Adafruit I2C SPI LCD STEMMA backpack-import-fps:PLABEL8,,No verified LCSC part number
PLABEL9,,Adafruit I2C SPI LCD STEMMA backpack-import-fps:PLABEL9,,No verified LCSC part number
PLABEL10,,Adafruit I2C SPI LCD STEMMA backpack-import-fps:PLABEL10,,No verified LCSC part number
PLABEL11,,Adafruit I2C SPI LCD STEMMA backpack-import-fps:PLABEL11,,No verified LCSC part number
PLABEL12,,Adafruit I2C SPI LCD STEMMA backpack-import-fps:PLABEL12,,No verified LCSC part number
Q1,BSS138,Adafruit I2C SPI LCD STEMMA backpack-import-fps:SOT363,electronic_transistor_sot_363_6_mosfet_n_channel_dual,No verified LCSC part number
Q2,BSS138,Adafruit I2C SPI LCD STEMMA backpack-import-fps:SOT363,electronic_transistor_sot_363_6_mosfet_n_channel_dual,No verified LCSC part number
R2,3314J-1-104E,Adafruit I2C SPI LCD STEMMA backpack-import-fps:RTRIM3314J,,No verified LCSC part number
SPIEN0,,Adafruit I2C SPI LCD STEMMA backpack-import-fps:SOLDERJUMPER_ARROW_NOPASTE,,No verified LCSC part number
TP1,,Adafruit I2C SPI LCD STEMMA backpack-import-fps:TESTPOINT_ROUND_1.5MM,,No verified LCSC part number
TP2,,Adafruit I2C SPI LCD STEMMA backpack-import-fps:TESTPOINT_ROUND_1.5MM,,No verified LCSC part number
TP3,,Adafruit I2C SPI LCD STEMMA backpack-import-fps:TESTPOINT_ROUND_1.5MM,,No verified LCSC part number
TP4,,Adafruit I2C SPI LCD STEMMA backpack-import-fps:TESTPOINT_ROUND_1.5MM,,No verified LCSC part number
U$1,FIDUCIAL,Adafruit I2C SPI LCD STEMMA backpack-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$2,FIDUCIAL,Adafruit I2C SPI LCD STEMMA backpack-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$4,,Adafruit I2C SPI LCD STEMMA backpack-import-fps:ADAFRUIT_3.5MM,,No verified LCSC part number
U$7,,Adafruit I2C SPI LCD STEMMA backpack-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
U$11,,Adafruit I2C SPI LCD STEMMA backpack-import-fps:STEMMAQT,,No verified LCSC part number
U$12,,Adafruit I2C SPI LCD STEMMA backpack-import-fps:STEMMAQT,,No verified LCSC part number
U$23,,Adafruit I2C SPI LCD STEMMA backpack-import-fps:ADAFRUIT_TEXT_20MM,,No verified LCSC part number
