Ref,Val,Package,PosX,PosY,Rot,Side
"U$25","","PCBFEAT-REV-040",4.953000,11.811000,180.000000,bottom
"U$30","","STEMMAQT",22.479000,4.445000,90.000000,bottom
"U$31","","STEMMAQT",2.921000,13.335000,-90.000000,bottom
"CONN1","STEMMA_I2C_QTRA","JST_SH4_RA",8.001000,8.890000,-90.000000,top
"CONN2","STEMMA_I2C_QTRA","JST_SH4_RA",18.161000,8.890000,-90.000000,top
"CONN3","STEMMA_I2C_QTRA","JST_SH4_RA",23.241000,8.890000,-90.000000,top
"CONN4","STEMMA_I2C_QTRA","JST_SH4_RA",2.921000,8.890000,-90.000000,top
"CONN5","STEMMA_I2C_QTRA","JST_SH4_RA",13.081000,8.890000,-90.000000,top
"D1","GREEN","CHIPLED_0603_NOOUTLINE",5.588000,13.208000,90.000000,top
"FID3","FIDUCIAL_1MM","FIDUCIAL_1MM",19.431000,4.826000,0.000000,top
"FID4","FIDUCIAL_1MM","FIDUCIAL_1MM",5.080000,16.891000,0.000000,top
"JP1","","1X04_ROUND_76",12.700000,15.240000,180.000000,top
"JP4","","1X04_ROUND_76",12.700000,2.540000,0.000000,top
"R1","10K","0603-NO",8.509000,13.208000,180.000000,top
"U$1","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",2.540000,15.240000,0.000000,top
"U$2","","ADAFRUIT_3.5MM",4.318000,1.524000,0.000000,top
"U$3","","ADAFRUIT_3.5MM",17.653000,15.494000,-90.000000,top
"U$17","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",22.860000,15.240000,0.000000,top
"U$19","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",2.540000,2.540000,0.000000,top
"U$21","MOUNTINGHOLE2.5","MOUNTINGHOLE_2.5_PLATED",22.860000,2.540000,0.000000,top
