Ref,Val,Package,PosX,PosY,Rot,Side
"CN1","1X4-CLEANBIG","1X04-CLEANBIG",1.270000,8.890000,90.000000,bottom
"CN2","1X4-CLEANBIG","1X04-CLEANBIG",19.050000,8.890000,90.000000,bottom
"S1","","B3F-40XX-ROUND",10.160000,8.890000,90.000000,bottom
"U$1","","ADAFRUIT_2.5MM",11.303000,15.240000,180.000000,bottom
"C1","0.1uF","C0805",5.461000,5.334000,90.000000,top
"FID1","FIDUCIAL""","FIDUCIAL_1MM",17.272000,4.318000,0.000000,top
"FID2","FIDUCIAL""","FIDUCIAL_1MM",4.572000,16.383000,0.000000,top
"FID3","FIDUCIAL""","FIDUCIAL_1MM",3.302000,4.445000,0.000000,top
"IC1","4093DT","MC14093B-TSSOP14",10.160000,8.890000,0.000000,top
"LED0","RED","CHIP-LED0805",10.160000,2.286000,0.000000,top
"Q1","2N2222","SOT23-BEC",15.240000,11.303000,90.000000,top
"Q2","POWER PFET","SOT23-WIDE",4.826000,11.684000,90.000000,top
"R1","1K","R0805",15.240000,2.540000,90.000000,top
"R2","100K","R0805",15.494000,15.240000,90.000000,top
"R3","100K","R0805",10.160000,15.240000,90.000000,top
"R4","1K","R0805",15.494000,6.350000,180.000000,top
"U$2","","ADAFRUIT_2.5MM",3.683000,0.635000,0.000000,top
"UNK_HOLE_0","","dummyfp0",2.032000,15.748000,0.000000,top
"UNK_HOLE_1","","dummyfp1",2.032000,2.032000,0.000000,top
"UNK_HOLE_2","","dummyfp2",18.288000,15.748000,0.000000,top
"UNK_HOLE_3","","dummyfp3",18.288000,2.032000,0.000000,top
