Comment,Designator,Footprint,LCSC Part #
,JP1,Adafruit BH1750-import-fps:1X06_ROUND_70,C37208
,U$22,Adafruit BH1750-import-fps:ADAFRUIT_3.5MM,
,U$25,Adafruit BH1750-import-fps:PCBFEAT-REV-040,
,"U$30,U$31",Adafruit BH1750-import-fps:STEMMAQT,
0.1uF,C1,Adafruit BH1750-import-fps:0603-NO,C14663
10K,"R1,R2",Adafruit BH1750-import-fps:0603-NO,C98220
10K,R3,Adafruit BH1750-import-fps:RESPACK_4X0603,C98220
10uF,"C2,C3",Adafruit BH1750-import-fps:0805-NO,
1K,R4,Adafruit BH1750-import-fps:0603-NO,C2907002
1uF,C4,Adafruit BH1750-import-fps:0603-NO,C5673
AP2112K-3.3,U2,Adafruit BH1750-import-fps:SOT23-5,
BH1750,IC1,Adafruit BH1750-import-fps:WSOF-6,
BSS138BKS,Q2,Adafruit BH1750-import-fps:SOT363,
GREEN,D1,Adafruit BH1750-import-fps:CHIPLED_0603_NOOUTLINE,
SM04B-SRSS-TB,"CONN3,CONN4",Adafruit BH1750-import-fps:JST_SH4,C160404
