Designator,Comment,Footprint,OOMP ID,Reason
C1,10uF,Adafruit HUZZAH32 ESP32 Feather-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C2,10uF,Adafruit HUZZAH32 ESP32 Feather-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C3,10µF,Adafruit HUZZAH32 ESP32 Feather-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C6,10µF,Adafruit HUZZAH32 ESP32 Feather-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C8,10µF,Adafruit HUZZAH32 ESP32 Feather-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
CHG0,ORANGE,Adafruit HUZZAH32 ESP32 Feather-import-fps:CHIPLED_0805_NOOUTLINE,electronic_led_0805,No verified LCSC part number
D3,RED,Adafruit HUZZAH32 ESP32 Feather-import-fps:CHIPLED_0805_NOOUTLINE,electronic_led_0805_red,No verified LCSC part number
D4,MBR120,Adafruit HUZZAH32 ESP32 Feather-import-fps:SOD-123,,No verified LCSC part number
IC1,CP2104,Adafruit HUZZAH32 ESP32 Feather-import-fps:QFN24_4MM_SMSC,,No verified LCSC part number
Q1,mmbt2222,Adafruit HUZZAH32 ESP32 Feather-import-fps:SOT23-3,,No verified LCSC part number
Q2,mmbt2222,Adafruit HUZZAH32 ESP32 Feather-import-fps:SOT23-3,,No verified LCSC part number
Q3,DMG3415U,Adafruit HUZZAH32 ESP32 Feather-import-fps:SOT23-R,,No verified LCSC part number
SW2,KMR2,Adafruit HUZZAH32 ESP32 Feather-import-fps:BTN_KMR2_4.6X2.8,,No verified LCSC part number
U2,AP2112-3.3,Adafruit HUZZAH32 ESP32 Feather-import-fps:SOT23-5,,No verified LCSC part number
U3,MCP73831T-2ACI/OT,Adafruit HUZZAH32 ESP32 Feather-import-fps:SOT23-5,,No verified LCSC part number
U$7,,Adafruit HUZZAH32 ESP32 Feather-import-fps:ADAFRUIT_5MM,,No verified LCSC part number
U$9,,Adafruit HUZZAH32 ESP32 Feather-import-fps:FEATHERLOGO_MED,,No verified LCSC part number
U$13,,Adafruit HUZZAH32 ESP32 Feather-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
U$14,,Adafruit HUZZAH32 ESP32 Feather-import-fps:ADAFRUIT_2.5MM,,No verified LCSC part number
U$15,,Adafruit HUZZAH32 ESP32 Feather-import-fps:ADAFRUIT_3.5MM,,No verified LCSC part number
U$34,FIDUCIAL_1MM,Adafruit HUZZAH32 ESP32 Feather-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$35,FIDUCIAL_1MM,Adafruit HUZZAH32 ESP32 Feather-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$43,,Adafruit HUZZAH32 ESP32 Feather-import-fps:HUZZAH32,,No verified LCSC part number
X1,JSTPH,Adafruit HUZZAH32 ESP32 Feather-import-fps:JSTPH2,,No verified LCSC part number
X2,ESP32_WROOM32_SKINNY,Adafruit HUZZAH32 ESP32 Feather-import-fps:WROOM32_SKINNY,,No verified LCSC part number
X4,20329,Adafruit HUZZAH32 ESP32 Feather-import-fps:4UCONN_20329_V2,,No verified LCSC part number
