Designator,Mid X,Mid Y,Rotation,Layer
C2,134.9500,-106.7700,90.00,Top
C3,133.1500,-107.5500,90.00,Top
C5,129.4000,-105.7000,-90.00,Top
D1,151.6000,-116.6700,0.00,Top
D2,151.5500,-119.8200,0.00,Top
D3,118.0000,-104.3500,180.00,Top
D4,118.0000,-107.2000,180.00,Top
JP2,122.0000,-104.3500,180.00,Top
JP4,121.9500,-107.1900,180.00,Top
K1,160.2000,-100.9400,-90.00,Top
K3,128.2500,-117.5500,90.00,Top
K5,160.7000,-113.0000,-90.00,Top
K6,137.0000,-88.5000,0.00,Top
K7,113.3000,-113.0000,90.00,Top
K8,148.1000,-90.0500,0.00,Top
Q1,126.5000,-92.8500,0.00,Top
R1,134.6000,-99.0500,180.00,Top
R2,123.7500,-92.6500,90.00,Top
R3,134.6000,-97.3000,180.00,Top
R4,118.9750,-113.0000,0.00,Top
R5,133.1000,-102.0000,-90.00,Top
R6,124.5000,-90.4500,0.00,Top
R7,119.0000,-114.5000,0.00,Top
R9,120.1000,-104.3500,180.00,Top
R10,120.0000,-107.2000,180.00,Top
U2,146.1000,-104.7500,180.00,Top
U5,128.3500,-99.9500,180.00,Top
