Comment,Designator,Footprint,LCSC Part #
,"JP2,JP4",Adafruit ItsyBitsy nRF52840 Express-import-fps:1X14_ROUND70,C2905490
,U$14,Adafruit ItsyBitsy nRF52840 Express-import-fps:ITSYNRF52840_BOT,
,U$12,Adafruit ItsyBitsy nRF52840 Express-import-fps:ITSYNRF52840_TOP,
,U$15,Adafruit ItsyBitsy nRF52840 Express-import-fps:PCBFEAT-REV-040,
0.1uF,"C3,C4",Adafruit ItsyBitsy nRF52840 Express-import-fps:0603-NO,C14663
10K,R1,Adafruit ItsyBitsy nRF52840 Express-import-fps:0603-NO,C98220
10uF,"C5,C7,C8",Adafruit ItsyBitsy nRF52840 Express-import-fps:0805-NO,
1K,R2,Adafruit ItsyBitsy nRF52840 Express-import-fps:0603-NO,C2907002
22,"R10,R11",Adafruit ItsyBitsy nRF52840 Express-import-fps:0603-NO,C23345
22pF,"C1,C2",Adafruit ItsyBitsy nRF52840 Express-import-fps:_0603MP,C105620
32.768,Y2,Adafruit ItsyBitsy nRF52840 Express-import-fps:XTAL3215,
4u20329,X1,Adafruit ItsyBitsy nRF52840 Express-import-fps:4UCONN_20329_V2,
74HCT1G125DBV,IC1,Adafruit ItsyBitsy nRF52840 Express-import-fps:SOT23-5,
AP102-2020,L2,Adafruit ItsyBitsy nRF52840 Express-import-fps:APA102_2020,
AP2112(3.3V),U2,Adafruit ItsyBitsy nRF52840 Express-import-fps:SOT23-5,
GD25Q16,IC2,Adafruit ItsyBitsy nRF52840 Express-import-fps:USON8,
KMR2,"SW1,SW2",Adafruit ItsyBitsy nRF52840 Express-import-fps:BTN_KMR2_4.6X2.8,
MBR120,"D1,D3",Adafruit ItsyBitsy nRF52840 Express-import-fps:SOD-123,
MDBT50,MDBT1,Adafruit ItsyBitsy nRF52840 Express-import-fps:MDBT50,
RED,D2,Adafruit ItsyBitsy nRF52840 Express-import-fps:CHIPLED_0805_NOOUTLINE,
TPTP10R,"D+0,D-0",Adafruit ItsyBitsy nRF52840 Express-import-fps:TP10R,
TPTP13R,"SWC0,SWD0",Adafruit ItsyBitsy nRF52840 Express-import-fps:TP13R,
