Ref,Val,Package,PosX,PosY,Rot,Side
"C1","100n","0603C",118.300000,-136.800000,0.000000,top
"C2","100n","0603C",119.800000,-133.300000,180.000000,top
"D1","purple","0402LED",111.600000,-117.000000,90.000000,top
"FD1","FIDUCIAL","FIDUCIAL_23",127.800000,-119.000000,-90.000000,top
"H1","HOLE_3.2mm","HOLE_3.2mm",111.800000,-111.800000,-90.000000,top
"H2","HOLE_3.2mm","HOLE_3.2mm",111.800000,-143.800000,-90.000000,top
"H3","HOLE_3.2mm","HOLE_3.2mm",127.800000,-111.800000,-90.000000,top
"H4","HOLE_3.2mm","HOLE_3.2mm",127.800000,-143.800000,-90.000000,top
"K1","JST-SH_2pin_1mm_C145954","JST-SH_2pin_1mm_C145954",119.800000,-144.800000,0.000000,top
"K2","HEADER_MALE_2X1","HEADER_MALE_2X1",119.800000,-140.300000,0.000000,top
"K3","easyC-SMD","easyC-connector",112.100000,-127.800000,90.000000,top
"K4","HEADER-UPDI","HEADER-UPDI",119.800000,-110.300000,0.000000,top
"K5","easyC-SMD","easyC-connector",127.500000,-127.800000,-90.000000,top
"K6","DSHP03TS-S","DSHP03TS-S",127.600000,-119.300000,90.000000,top
"R1","10k","0603R",121.300000,-136.800000,0.000000,top
"R2","2k2","0402R",113.000000,-117.000000,90.000000,top
"R3","10k","0603R",112.100000,-119.800000,180.000000,top
"R4","10k","0603R",112.100000,-121.300000,180.000000,top
"U1","ATTINY404-SSNR","SOIC-14",119.800000,-127.800000,180.000000,top
