Designator,Mid X,Mid Y,Rotation,Layer
AD0,31.7500,1.2700,0.00,Top
AD1,11.4300,16.5100,180.00,Top
C1,15.4940,12.0015,0.00,Top
C2,17.2720,5.0800,-90.00,Top
C3,16.0528,9.1440,180.00,Top
C4,25.3384,5.8202,0.00,Top
C5,14.4780,4.2545,180.00,Top
C6,24.1300,7.3660,0.00,Top
C8,11.3030,4.0640,0.00,Top
C10,33.4600,11.4762,135.00,Top
C12,25.5270,4.1910,0.00,Top
CONN1,40.6400,10.7950,90.00,Top
D1,8.5852,5.6896,-90.00,Top
D4,22.0345,11.4300,90.00,Top
D5,21.9710,12.7635,90.00,Top
FD1,1.7780,11.3030,0.00,Top
FD2,42.0370,11.3030,0.00,Top
IOL0,29.2100,16.5100,0.00,Top
L0,22.0980,8.5090,90.00,Top
ON0,22.0980,10.0330,90.00,Top
POWER1,13.9700,1.2700,0.00,Top
R1,5.0800,14.6050,180.00,Top
R2,19.1770,10.1600,-90.00,Top
R3,12.4333,8.9027,180.00,Top
R5,4.9530,3.3020,180.00,Top
R6,9.1440,8.8900,180.00,Top
R8,35.9410,4.0640,0.00,Top
R11,35.1790,6.7310,0.00,Top
RESET0,40.2590,5.4610,0.00,Top
U1,20.7010,5.3340,90.00,Top
U2,29.3370,8.8900,-135.00,Top
U3,10.8585,12.0650,0.00,Top
U4,12.3190,6.5405,-90.00,Top
U$4,35.3695,8.8900,0.00,Top
U$5,28.5750,3.6830,0.00,Top
U$6,40.2590,4.3180,90.00,Bottom
U$7,38.8620,2.6035,180.00,Bottom
U$10,5.2070,6.9215,180.00,Bottom
VSELECT0,11.8745,6.0325,0.00,Bottom
X3,2.7940,8.8900,-90.00,Top
Y2,30.3748,13.2080,0.00,Top
