Comment,Designator,Footprint,LCSC Part #
,U$4,Adafruit RGB LCD Shield Rev B-import-fps:ADAFRUIT_3.5MM,
,E$1,Adafruit RGB LCD Shield Rev B-import-fps:PCBFEAT-REV-040,
,PLABEL1,Adafruit RGB LCD Shield Rev B-import-fps:PLABEL1,
,PLABEL10,Adafruit RGB LCD Shield Rev B-import-fps:PLABEL10,
,PLABEL11,Adafruit RGB LCD Shield Rev B-import-fps:PLABEL11,
,PLABEL12,Adafruit RGB LCD Shield Rev B-import-fps:PLABEL12,
,PLABEL13,Adafruit RGB LCD Shield Rev B-import-fps:PLABEL13,
,PLABEL14,Adafruit RGB LCD Shield Rev B-import-fps:PLABEL14,
,PLABEL15,Adafruit RGB LCD Shield Rev B-import-fps:PLABEL15,
,PLABEL2,Adafruit RGB LCD Shield Rev B-import-fps:PLABEL2,
,PLABEL3,Adafruit RGB LCD Shield Rev B-import-fps:PLABEL3,
,PLABEL4,Adafruit RGB LCD Shield Rev B-import-fps:PLABEL4,
,PLABEL5,Adafruit RGB LCD Shield Rev B-import-fps:PLABEL5,
,PLABEL6,Adafruit RGB LCD Shield Rev B-import-fps:PLABEL6,
,PLABEL7,Adafruit RGB LCD Shield Rev B-import-fps:PLABEL7,
,PLABEL8,Adafruit RGB LCD Shield Rev B-import-fps:PLABEL8,
,PLABEL9,Adafruit RGB LCD Shield Rev B-import-fps:PLABEL9,
10K,TM1,Adafruit RGB LCD Shield Rev B-import-fps:RTRIM3314J,
220,BLUE0,Adafruit RGB LCD Shield Rev B-import-fps:0805-NO,
220,RED0,Adafruit RGB LCD Shield Rev B-import-fps:0805-NO,C2933369
330,GRN0,Adafruit RGB LCD Shield Rev B-import-fps:0805-NO,
4.7K,"R1,R2",Adafruit RGB LCD Shield Rev B-import-fps:0805-NO,C2907264
6mm,"DOWN0,LEFT0,RESET0,RIGHT0,SELECT0,UP0",Adafruit RGB LCD Shield Rev B-import-fps:6MMX6MM_TACTILE_SMT,
ARDUINOR3-NOIOREF-NOTEXT,U1,Adafruit RGB LCD Shield Rev B-import-fps:ARDUINOR3-NOTEXT-NOIOREF,
HD44780LCD_RGBLONGPINS,U$1,Adafruit RGB LCD Shield Rev B-import-fps:LCD1602-RGB,
MCP23017SS,IC1,Adafruit RGB LCD Shield Rev B-import-fps:SSOP28,
