Comment,Designator,Footprint,LCSC Part #
,JP2,ADXL345 STEMMA QT-import-fps:1X04_ROUND,C42431795
,JP1,ADXL345 STEMMA QT-import-fps:1X06_ROUND_70,C37208
,"U$4,U$11",ADXL345 STEMMA QT-import-fps:ADAFRUIT_3.5MM,
,U$25,ADXL345 STEMMA QT-import-fps:PCBFEAT-REV-040,
,"U$30,U$31",ADXL345 STEMMA QT-import-fps:STEMMAQT,
0.1uF,C1,ADXL345 STEMMA QT-import-fps:0603-NO,C14663
10K,"R1,R3",ADXL345 STEMMA QT-import-fps:RESPACK_4X0603,C98220
10uF,C3,ADXL345 STEMMA QT-import-fps:0805-NO,
10uF,C2,ADXL345 STEMMA QT-import-fps:_0805MP,
1N4148,D2,ADXL345 STEMMA QT-import-fps:SOD-323,
ADXL343,U1,ADXL345 STEMMA QT-import-fps:LGA14,
AP2112K-3.3,U2,ADXL345 STEMMA QT-import-fps:SOT23-5,
BSS138,Q2,ADXL345 STEMMA QT-import-fps:SOT363,
GREEN,D1,ADXL345 STEMMA QT-import-fps:CHIPLED_0603_NOOUTLINE,
STEMMA_I2C_QT,"CONN3,CONN4",ADXL345 STEMMA QT-import-fps:JST_SH4,C160404
