Comment,Designator,Footprint,LCSC Part #
,U$8,Adafruit FT232H Original-import-fps:ADAFRUIT_5MM,
,U$9,Adafruit FT232H Original-import-fps:ADAFRUIT_TEXT_30MM,
,U$11,Adafruit FT232H Original-import-fps:PCBFEAT-REV-040,
0.1uF,"C2,C6,C7,C8",Adafruit FT232H Original-import-fps:0805-NO,
10uF,"C1,C3,C4,C5",Adafruit FT232H Original-import-fps:0805-NO,
12K,"R1,R7",Adafruit FT232H Original-import-fps:0805-NO,C2907225
12K 1%,R2,Adafruit FT232H Original-import-fps:0805-NO,C2907225
1K,"R3,R4",Adafruit FT232H Original-import-fps:0805-NO,C17513
2.2K,R5,Adafruit FT232H Original-import-fps:_0805MP,C17520
4.7K,R6,Adafruit FT232H Original-import-fps:0805-NO,C2907264
93LC56B,IC1,Adafruit FT232H Original-import-fps:SOT23-6,
CSTCR 12MHz,Q1,Adafruit FT232H Original-import-fps:RESONATOR-SMD,
Ferrite,"FB1,FB2",Adafruit FT232H Original-import-fps:_0805,
FT232HQ,IC2,Adafruit FT232H Original-import-fps:QFN48_8MM,
green,LED1,Adafruit FT232H Original-import-fps:CHIPLED_0805_NOOUTLINE,
MiniB,X1,Adafruit FT232H Original-import-fps:4UCONN_20329,
PINHD-1X10,"U$2,U$3",Adafruit FT232H Original-import-fps:1X10-BIG,
red,LED2,Adafruit FT232H Original-import-fps:CHIPLED_0805_NOOUTLINE,
