Designator,Comment,Footprint,OOMP ID,Reason
C1,10uF,Adafruit FT232H Original-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C2,0.1uF,Adafruit FT232H Original-import-fps:0805-NO,,No verified LCSC part number
C3,10uF,Adafruit FT232H Original-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C4,10uF,Adafruit FT232H Original-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C5,10uF,Adafruit FT232H Original-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C6,0.1uF,Adafruit FT232H Original-import-fps:0805-NO,,No verified LCSC part number
C7,0.1uF,Adafruit FT232H Original-import-fps:0805-NO,,No verified LCSC part number
C8,0.1uF,Adafruit FT232H Original-import-fps:0805-NO,,No verified LCSC part number
FB1,Ferrite,Adafruit FT232H Original-import-fps:_0805,,No verified LCSC part number
FB2,Ferrite,Adafruit FT232H Original-import-fps:_0805,,No verified LCSC part number
IC1,93LC56B,Adafruit FT232H Original-import-fps:SOT23-6,,No verified LCSC part number
IC2,FT232HQ,Adafruit FT232H Original-import-fps:QFN48_8MM,,No verified LCSC part number
LED1,green,Adafruit FT232H Original-import-fps:CHIPLED_0805_NOOUTLINE,electronic_led_0805_green,No verified LCSC part number
LED2,red,Adafruit FT232H Original-import-fps:CHIPLED_0805_NOOUTLINE,electronic_led_0805_red,No verified LCSC part number
Q1,CSTCR 12MHz,Adafruit FT232H Original-import-fps:RESONATOR-SMD,,No verified LCSC part number
U$2,PINHD-1X10,Adafruit FT232H Original-import-fps:1X10-BIG,,No verified LCSC part number
U$3,PINHD-1X10,Adafruit FT232H Original-import-fps:1X10-BIG,,No verified LCSC part number
U$8,,Adafruit FT232H Original-import-fps:ADAFRUIT_5MM,,No verified LCSC part number
U$9,,Adafruit FT232H Original-import-fps:ADAFRUIT_TEXT_30MM,,No verified LCSC part number
U$11,,Adafruit FT232H Original-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
X1,MiniB,Adafruit FT232H Original-import-fps:4UCONN_20329,,No verified LCSC part number
