Designator,Mid X,Mid Y,Rotation,Layer
C1,17.7800,11.8110,90.00,Top
C2,17.6530,7.4930,90.00,Top
C3,11.4300,11.1760,-90.00,Top
C4,16.3830,7.4930,90.00,Top
C5,29.2100,15.4940,-90.00,Top
C6,8.0880,12.9590,90.00,Top
C7,16.4000,11.8620,90.00,Top
C8,13.8580,11.6240,-90.00,Top
C14,10.7188,4.3446,0.00,Top
CHG0,2.4130,5.5880,-90.00,Top
D1,17.7800,18.6690,180.00,Top
JP1,25.4000,1.2700,180.00,Top
JP3,30.4800,21.5900,0.00,Top
L0,2.6450,17.3590,90.00,Top
LED1,33.7820,16.7640,0.00,Top
R1,15.6210,16.1290,90.00,Top
R2,6.0960,4.3180,0.00,Top
R3,22.0980,18.6690,0.00,Top
R5,34.4170,13.8430,180.00,Top
R6,22.4790,17.3990,180.00,Top
R7,5.7150,20.9550,-90.00,Top
R8,13.8430,4.3180,180.00,Top
SW1,9.3980,6.4770,180.00,Top
TP1,15.3670,5.3340,180.00,Bottom
TP2,17.9070,5.3340,180.00,Bottom
U1,33.9090,8.3820,180.00,Top
U2,18.1610,15.4940,180.00,Top
U3,13.8430,7.7470,180.00,Top
U$4,24.1300,9.6520,0.00,Top
U$7,22.4790,13.7160,0.00,Top
U$9,37.8460,6.6040,180.00,Bottom
U$12,3.0480,13.3350,0.00,Bottom
U$13,1.2700,17.5260,180.00,Bottom
U$34,10.7950,20.0660,-90.00,Top
U$35,46.4022,0.7690,-90.00,Top
X1,10.7950,19.3040,0.00,Top
X2,17.7800,4.8260,0.00,Top
X3,4.4450,11.4300,-90.00,Top
