Designator,Comment,Footprint,OOMP ID,Reason
C1,10uF,Adafruit ADXL335-import-fps:C0805K,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C2,0.1uF,Adafruit ADXL335-import-fps:C0805K,,No verified LCSC part number
C3,0.1uF,Adafruit ADXL335-import-fps:C0805K,,No verified LCSC part number
C4,0.1uF,Adafruit ADXL335-import-fps:C0805K,,No verified LCSC part number
C5,10uF,Adafruit ADXL335-import-fps:C0805K,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
IC1,ADXL33X,Adafruit ADXL335-import-fps:16LCSP,,No verified LCSC part number
IC2,LP298XS,Adafruit ADXL335-import-fps:SOT23-5L,,No verified LCSC part number
U$1,FIDUCIAL,Adafruit ADXL335-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$2,FIDUCIAL,Adafruit ADXL335-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$4,,Adafruit ADXL335-import-fps:ADAFRUIT_2.5MM,,No verified LCSC part number
