Designator,Mid X,Mid Y,Rotation,Layer
C1,6.7880,38.1910,0.00,Top
C2,1.9600,41.4685,180.00,Top
C3,36.4400,39.4820,0.00,Top
C4,32.2790,38.3350,0.00,Top
C5,2.1070,39.5040,180.00,Top
C6,37.0400,41.4325,0.00,Top
CONN1,32.2500,43.0000,180.00,Top
CONN2,6.7500,43.0000,180.00,Top
JP5,19.5000,43.5000,0.00,Top
LED1,1.5000,25.7000,90.00,Top
LED2,4.5000,25.7000,90.00,Top
LED3,7.5000,25.7000,90.00,Top
LED4,10.5000,25.7000,90.00,Top
LED5,13.5000,25.7000,90.00,Top
LED6,16.5000,25.7000,90.00,Top
LED7,19.5000,25.7000,90.00,Top
LED8,22.5000,25.7000,90.00,Top
LED9,25.5000,25.7000,90.00,Top
LED10,28.5000,25.7000,90.00,Top
LED11,31.5000,25.7000,90.00,Top
LED12,34.5000,25.7000,90.00,Top
LED13,37.5000,25.7000,90.00,Top
LED14,1.5000,22.7000,90.00,Top
LED15,4.5000,22.7000,90.00,Top
LED16,7.5000,22.7000,90.00,Top
LED17,10.5000,22.7000,90.00,Top
LED18,13.5000,22.7000,90.00,Top
LED19,16.5000,22.7000,90.00,Top
LED20,19.5000,22.7000,90.00,Top
LED21,22.5000,22.7000,90.00,Top
LED22,25.5000,22.7000,90.00,Top
LED23,28.5000,22.7000,90.00,Top
LED24,31.5000,22.7000,90.00,Top
LED25,34.5000,22.7000,90.00,Top
LED26,37.5000,22.7000,90.00,Top
LED27,1.5000,19.7000,90.00,Top
LED28,4.5000,19.7000,90.00,Top
LED29,7.5000,19.7000,90.00,Top
LED30,10.5000,19.7000,90.00,Top
LED31,13.5000,19.7000,90.00,Top
LED32,16.5000,19.7000,90.00,Top
LED33,19.5000,19.7000,90.00,Top
LED34,22.5000,19.7000,90.00,Top
LED35,25.5000,19.7000,90.00,Top
LED36,28.5000,19.7000,90.00,Top
LED37,31.5000,19.7000,90.00,Top
LED38,34.5000,19.7000,90.00,Top
LED39,37.5000,19.7000,90.00,Top
LED40,1.5000,16.7000,90.00,Top
LED41,4.5000,16.7000,90.00,Top
LED42,7.5000,16.7000,90.00,Top
LED43,10.5000,16.7000,90.00,Top
LED44,13.5000,16.7000,90.00,Top
LED45,16.5000,16.7000,90.00,Top
LED46,19.5000,16.7000,90.00,Top
LED47,22.5000,16.7000,90.00,Top
LED48,25.5000,16.7000,90.00,Top
LED49,28.5000,16.7000,90.00,Top
