Comment,Designator,Footprint,LCSC Part #
,JP3,SGP30 Rev D-import-fps:1X05_ROUND_70,C42431835
,U$34,SGP30 Rev D-import-fps:ADAFRUIT_3.5MM,
,U$35,SGP30 Rev D-import-fps:PCBFEAT-REV-040,
,"U$36,U$37",SGP30 Rev D-import-fps:STEMMAQT,
0.1uF,C6,SGP30 Rev D-import-fps:0603-NO,C14663
10K,R2,SGP30 Rev D-import-fps:0603-NO,C98220
10K,R3,SGP30 Rev D-import-fps:RESPACK_4X0603,C98220
10uF,"C4,C5",SGP30 Rev D-import-fps:0805-NO,
4.7ohm,R1,SGP30 Rev D-import-fps:0603-NO,
BSS138,Q2,SGP30 Rev D-import-fps:SOT363,
MCP-1.8V,U1,SGP30 Rev D-import-fps:SOT23-5,
RED,D1,SGP30 Rev D-import-fps:CHIPLED_0603_NOOUTLINE,
SGP30,X1,SGP30 Rev D-import-fps:SGP30,
STEMMA_I2C_QT,"CONN3,CONN4",SGP30 Rev D-import-fps:JST_SH4,C160404
