Comment,Designator,Footprint,LCSC Part #
,"R1,R2",wings20-import-fps:0207_10,
,"JP9,W0,X0,Y0,Z0",wings20-import-fps:1X01,C7501259
,JP1,wings20-import-fps:1X06-3.5MM,C37208
,"JP2,JP8",wings20-import-fps:1X06-CLEANBIG,C37208
,"JP5,JP6,JP7",wings20-import-fps:1X08-3.5MM,C492421
,"JP3,JP4",wings20-import-fps:1X08-CLEANBIG,C492421
,U$2,wings20-import-fps:ADAFRUIT200MIL,
,RESET0,wings20-import-fps:B3F-10XX,
,"LED0,POWER0",wings20-import-fps:LED3MM,
1X2-3.5MM,J1,wings20-import-fps:1X2-3.5MM,C492401
1X4-3.5MM,CN1,wings20-import-fps:1X04-3.5MM,
ARDUINO-BPLACE,U$1,wings20-import-fps:ARDUINO-BPLACE,
