Designator,Mid X,Mid Y,Rotation,Layer
CN1,15.2400,-3.5560,0.00,Top
J1,11.6840,56.8960,180.00,Top
JP1,34.2900,-3.5560,0.00,Top
JP2,57.1500,6.3500,180.00,Top
JP3,54.6100,46.9900,0.00,Top
JP4,32.7660,46.9900,0.00,Top
JP5,59.6900,56.8960,180.00,Top
JP6,30.4800,56.8960,180.00,Top
JP7,59.6900,-3.5560,0.00,Top
JP8,39.3700,6.3500,180.00,Top
JP9,68.7070,45.7200,0.00,Top
LED0,70.2310,50.0380,0.00,Top
POWER0,69.9770,2.5400,0.00,Top
R1,72.5170,31.7500,90.00,Top
R2,72.5170,19.3040,-90.00,Top
RESET0,15.8750,11.1760,90.00,Top
U$1,0.0000,0.0000,0.00,Top
U$2,9.5250,50.8000,0.00,Top
W0,19.4310,2.5400,0.00,Top
X0,21.9710,2.5400,0.00,Top
Y0,24.5110,2.5400,0.00,Top
Z0,27.0510,2.5400,0.00,Top
