Comment,Designator,Footprint,LCSC Part #
,JP2,Adafruit SHT31 Breakout-import-fps:1X07_ROUND_70,C7501585
,U$13,Adafruit SHT31 Breakout-import-fps:ADAFRUIT_2.5MM,
,U$11,Adafruit SHT31 Breakout-import-fps:PCBFEAT-REV-040,
10K,"R1,R2,R4",Adafruit SHT31 Breakout-import-fps:0805-NO,C17414
10K,R3,Adafruit SHT31 Breakout-import-fps:_0805MP,C17414
10uF,C1,Adafruit SHT31 Breakout-import-fps:0805-NO,
SHT31-DIS,U1,Adafruit SHT31 Breakout-import-fps:SHT3X,
