Designator,Comment,Footprint,OOMP ID,Reason
IC1,ICS-43434,Adafruit I2S MEMS Microphone Breakout - ICS-43434-import-fps:SPH0645LM4H,,No verified LCSC part number
PLABEL0,,Adafruit I2S MEMS Microphone Breakout - ICS-43434-import-fps:PLABEL0,,No verified LCSC part number
PLABEL1,,Adafruit I2S MEMS Microphone Breakout - ICS-43434-import-fps:PLABEL1,,No verified LCSC part number
PLABEL2,,Adafruit I2S MEMS Microphone Breakout - ICS-43434-import-fps:PLABEL2,,No verified LCSC part number
PLABEL3,,Adafruit I2S MEMS Microphone Breakout - ICS-43434-import-fps:PLABEL3,,No verified LCSC part number
PLABEL4,,Adafruit I2S MEMS Microphone Breakout - ICS-43434-import-fps:PLABEL4,,No verified LCSC part number
PLABEL5,,Adafruit I2S MEMS Microphone Breakout - ICS-43434-import-fps:PLABEL5,,No verified LCSC part number
PLABEL7,,Adafruit I2S MEMS Microphone Breakout - ICS-43434-import-fps:PLABEL7,,No verified LCSC part number
PLABEL8,,Adafruit I2S MEMS Microphone Breakout - ICS-43434-import-fps:PLABEL8,,No verified LCSC part number
PLABEL9,,Adafruit I2S MEMS Microphone Breakout - ICS-43434-import-fps:PLABEL9,,No verified LCSC part number
PLABEL10,,Adafruit I2S MEMS Microphone Breakout - ICS-43434-import-fps:PLABEL10,,No verified LCSC part number
U$5,,Adafruit I2S MEMS Microphone Breakout - ICS-43434-import-fps:ADAFRUIT_3.5MM,,No verified LCSC part number
U$13,,Adafruit I2S MEMS Microphone Breakout - ICS-43434-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
