Comment,Designator,Footprint,LCSC Part #
,JP2,Adafruit TPS65131 Split Power Supply-import-fps:1X07_ROUND_76,C7501585
,U$3,Adafruit TPS65131 Split Power Supply-import-fps:ADAFRUIT_3.5MM,
,U$4,Adafruit TPS65131 Split Power Supply-import-fps:ADAFRUIT_5MM,
,U$5,Adafruit TPS65131 Split Power Supply-import-fps:PCBFEAT-REV-040,
,PLABEL0,Adafruit TPS65131 Split Power Supply-import-fps:PLABEL0,
,PLABEL1,Adafruit TPS65131 Split Power Supply-import-fps:PLABEL1,
,PLABEL10,Adafruit TPS65131 Split Power Supply-import-fps:PLABEL10,
,PLABEL11,Adafruit TPS65131 Split Power Supply-import-fps:PLABEL11,
,PLABEL2,Adafruit TPS65131 Split Power Supply-import-fps:PLABEL2,
,PLABEL3,Adafruit TPS65131 Split Power Supply-import-fps:PLABEL3,
,PLABEL4,Adafruit TPS65131 Split Power Supply-import-fps:PLABEL4,
,PLABEL5,Adafruit TPS65131 Split Power Supply-import-fps:PLABEL5,
,PLABEL6,Adafruit TPS65131 Split Power Supply-import-fps:PLABEL6,
,PLABEL7,Adafruit TPS65131 Split Power Supply-import-fps:PLABEL7,
,PLABEL8,Adafruit TPS65131 Split Power Supply-import-fps:PLABEL8,
,PLABEL9,Adafruit TPS65131 Split Power Supply-import-fps:PLABEL9,
0.1uF,C3,Adafruit TPS65131 Split Power Supply-import-fps:0603-NO,C14663
100,R7,Adafruit TPS65131 Split Power Supply-import-fps:0603-NO,C22775
100K,"VR1,VR2",Adafruit TPS65131 Split Power Supply-import-fps:TRIMPOT_BOURNS_TC33X-2,
10nF,C6,Adafruit TPS65131 Split Power Supply-import-fps:0603-NO,C5137477
15pF,"C9,C10",Adafruit TPS65131 Split Power Supply-import-fps:0603-NO,
220nF,C8,Adafruit TPS65131 Split Power Supply-import-fps:0603-NO,
22uF/16V,"C1,C2,C4,C5,C40,C50",Adafruit TPS65131 Split Power Supply-import-fps:0805-NO,
4.7nF,C7,Adafruit TPS65131 Split Power Supply-import-fps:0603-NO,
4.7uH 2A / YSMC0420V-4R7M,"L1,L2",Adafruit TPS65131 Split Power Supply-import-fps:INDUCTOR_4X4MM_NR401,
47K,"R2,R5,R6",Adafruit TPS65131 Split Power Supply-import-fps:0603-NO,C2907042
560K,R1,Adafruit TPS65131 Split Power Supply-import-fps:0603-NO,C2907051
59K,R4,Adafruit TPS65131 Split Power Supply-import-fps:0603-NO,
750K,R3,Adafruit TPS65131 Split Power Supply-import-fps:0603-NO,C23240
AO3401A,Q1,Adafruit TPS65131 Split Power Supply-import-fps:SOT23-WIDE,
MBR120,"D1,D2",Adafruit TPS65131 Split Power Supply-import-fps:SOD-123FL,
TPS65131,U1,Adafruit TPS65131 Split Power Supply-import-fps:QFN24_4MM,
