Designator,Mid X,Mid Y,Rotation,Layer
C1,8.8900,8.6360,-90.00,Top
C2,11.9380,10.9220,0.00,Top
C3,9.5250,12.5730,90.00,Top
C4,2.4130,11.8110,90.00,Top
C5,16.5100,11.5570,180.00,Top
C6,4.5720,17.5260,0.00,Top
C7,5.6515,21.5900,-90.00,Top
C8,7.0485,21.5900,-90.00,Top
C9,3.4290,15.2400,90.00,Top
C10,11.4300,21.5900,90.00,Top
C40,2.4130,8.0010,90.00,Top
C50,16.5100,9.6520,180.00,Top
D1,5.7150,12.4460,0.00,Top
D2,13.0810,17.6530,-90.00,Top
JP2,9.5250,2.5400,0.00,Top
L1,5.7150,9.1440,90.00,Top
L2,16.5100,16.1290,-90.00,Top
PLABEL0,1.9050,4.1910,0.00,Top
PLABEL1,4.4450,0.8890,0.00,Top
PLABEL2,6.8580,4.1910,0.00,Top
PLABEL3,9.5250,0.8890,0.00,Top
PLABEL4,12.0650,4.3180,0.00,Top
PLABEL5,14.6050,0.8890,0.00,Top
PLABEL6,17.1450,4.1910,0.00,Top
PLABEL7,9.5250,25.4000,0.00,Top
PLABEL8,1.0160,20.7010,90.00,Top
PLABEL9,16.5100,18.9865,0.00,Top
PLABEL10,8.8900,20.4470,180.00,Bottom
PLABEL11,9.5250,10.5410,180.00,Bottom
Q1,13.2080,8.2550,180.00,Top
R1,4.9530,15.2400,-90.00,Top
R2,1.9050,15.2400,-90.00,Top
R3,10.0330,21.5900,90.00,Top
R4,8.4455,21.5900,-90.00,Top
R5,8.0010,5.4610,180.00,Top
R6,12.8270,21.5900,-90.00,Top
R7,11.9380,12.7000,180.00,Top
U1,8.8900,16.7640,90.00,Top
U$3,18.1610,4.9530,90.00,Top
U$4,11.9380,22.2885,180.00,Bottom
U$5,1.5240,18.9865,180.00,Bottom
VR1,3.2385,20.5740,180.00,Top
VR2,16.2560,21.3360,90.00,Top
