Designator,Comment,Footprint,OOMP ID,Reason
C1,10uF,Adafruit tftcaptouchshield rev C-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C2,0.1uF,Adafruit tftcaptouchshield rev C-import-fps:0805-NO,,No verified LCSC part number
C3,0.1uF,Adafruit tftcaptouchshield rev C-import-fps:0805-NO,,No verified LCSC part number
C4,10uF,Adafruit tftcaptouchshield rev C-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
C5,10uF,Adafruit tftcaptouchshield rev C-import-fps:0805-NO,electronic_capacitor_0805_10_micro_farad,No verified LCSC part number
D1,1N4148,Adafruit tftcaptouchshield rev C-import-fps:SOD-323F,electronic_diode_switching_sod_323_onsemi_1n4148ws,No verified LCSC part number
D5,,Adafruit tftcaptouchshield rev C-import-fps:SOLDERJUMPER_ARROW_NOPASTE,,No verified LCSC part number
D7,,Adafruit tftcaptouchshield rev C-import-fps:SOLDERJUMPER_ARROW_NOPASTE,,No verified LCSC part number
IC4,MIC5225-3.3,Adafruit tftcaptouchshield rev C-import-fps:SOT23-5L,,No verified LCSC part number
IC5,AXP803,Adafruit tftcaptouchshield rev C-import-fps:SOT23,,No verified LCSC part number
ICSP_CLK0,,Adafruit tftcaptouchshield rev C-import-fps:SOLDERJUMPER_CLOSEDWIRE,,No verified LCSC part number
ICSP_SI0,,Adafruit tftcaptouchshield rev C-import-fps:SOLDERJUMPER_CLOSEDWIRE,,No verified LCSC part number
ICSP_SO0,,Adafruit tftcaptouchshield rev C-import-fps:SOLDERJUMPER_CLOSEDWIRE,,No verified LCSC part number
SCL_A5,,Adafruit tftcaptouchshield rev C-import-fps:SOLDERJUMPER_REFLOW_NOPASTE,,No verified LCSC part number
SDA_A4,,Adafruit tftcaptouchshield rev C-import-fps:SOLDERJUMPER_REFLOW_NOPASTE,,No verified LCSC part number
SW1,SPST_TACT-EVQQ2,Adafruit tftcaptouchshield rev C-import-fps:EVQ-Q2,,No verified LCSC part number
U3,74HC4050,Adafruit tftcaptouchshield rev C-import-fps:SOIC16,,No verified LCSC part number
U$2,"2.8"" TFT + CTP",Adafruit tftcaptouchshield rev C-import-fps:TFT_2.83IN_240X320_50PIN,,No verified LCSC part number
U$3,MICROSD,Adafruit tftcaptouchshield rev C-import-fps:MICROSD,,No verified LCSC part number
U$7,,Adafruit tftcaptouchshield rev C-import-fps:PCBFEAT-REV-040,,No verified LCSC part number
U$10,FIDUCIAL_1MM,Adafruit tftcaptouchshield rev C-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$11,FIDUCIAL_1MM,Adafruit tftcaptouchshield rev C-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$17,ARDUINO_R3_ICSPSMT,Adafruit tftcaptouchshield rev C-import-fps:ARDUINOR3_ICSP_SMT,,No verified LCSC part number
U$19,FIDUCIAL_1MM,Adafruit tftcaptouchshield rev C-import-fps:FIDUCIAL_1MM,,No verified LCSC part number
U$20,,Adafruit tftcaptouchshield rev C-import-fps:ADAFRUIT_TEXT_30MM,,No verified LCSC part number
